date,open,high,low,close,volume,amount
2003-04-02,1288.30,1301.70,1275.30,1287.80,1511088000.00,12396687360.00
2003-04-03,1288.80,1301.20,1273.20,1283.40,1323307648.00,11478191104.00
2003-04-04,1286.80,1307.60,1277.30,1296.50,1425020672.00,12181188608.00
2003-04-07,1323.20,1341.60,1303.40,1316.90,1763986048.00,14667708416.00
2003-04-08,1362.60,1385.70,1345.90,1364.20,2195014656.00,17045386240.00
2003-04-09,1484.60,1528.70,1464.10,1512.40,3797845760.00,25972946944.00
2003-04-10,1700.40,1744.80,1674.30,1709.90,4414649856.00,35065061376.00
2003-04-11,1841.80,1894.20,1821.40,1871.20,4227738112.00,32705390592.00
2003-04-14,2085.00,2161.40,2060.50,2132.20,5350352896.00,44439224320.00
2003-04-15,2289.90,2350.00,2253.80,2316.50,4609870848.00,40258236416.00
2003-04-16,2531.80,2607.40,2458.80,2500.50,5761027072.00,50646392832.00
2003-04-17,2565.80,2627.80,2515.00,2575.10,4053747712.00,34400186368.00
2003-04-18,2600.90,2650.40,2537.00,2579.10,3560021760.00,29734670336.00
2003-04-21,2573.50,2598.30,2485.20,2530.70,3116005632.00,26166116352.00
2003-04-22,2459.60,2500.30,2427.20,2462.70,1770378112.00,15828327424.00
2003-04-23,2432.70,2466.10,2369.20,2393.70,2463972352.00,20911798272.00
2003-04-24,2395.60,2422.20,2300.60,2333.30,2991062016.00,24802682880.00
2003-04-25,2278.70,2319.00,2230.60,2256.50,1927662848.00,16066647040.00
2003-04-28,2294.40,2407.60,2247.60,2387.10,3397904896.00,27995117568.00
2003-04-29,2384.00,2420.30,2317.50,2351.00,2818827264.00,24277946368.00
2003-04-30,2346.00,2404.80,2309.40,2348.20,2742458368.00,22728749056.00
2003-05-12,2324.90,2385.90,2278.00,2345.80,2288688384.00,19291572224.00
2003-05-13,2372.40,2407.90,2267.10,2299.30,3316806912.00,26767613952.00
2003-05-14,2274.00,2358.40,2249.40,2338.30,2820647936.00,21776105472.00
2003-05-15,2378.30,2462.90,2345.70,2431.30,3520900608.00,28962265088.00
2003-05-16,2417.00,2459.30,2379.90,2419.70,2549897728.00,22124627968.00
2003-05-19,2385.00,2426.70,2350.80,2385.40,2180288512.00,18643040256.00
2003-05-20,2321.80,2342.20,2274.60,2300.60,1850606208.00,15549554688.00
2003-05-21,2225.20,2266.30,2204.30,2224.40,1517738240.00,13142106112.00
2003-05-22,2158.40,2199.20,2133.50,2184.00,1593417216.00,13822487552.00
2003-05-23,2212.10,2270.00,2193.70,2231.80,2934912512.00,25180211200.00
2003-05-26,2227.50,2267.80,2204.90,2237.50,2423437312.00,20050804736.00
2003-05-27,2220.20,2249.60,2187.50,2219.30,2265635072.00,19029276672.00
2003-05-28,2213.40,2243.40,2168.80,2187.70,2382338560.00,20005048320.00
2003-05-29,2191.30,2238.00,2162.00,2222.90,2435557120.00,22168010752.00
2003-05-30,2245.60,2282.90,2217.80,2250.80,2577856512.00,23098699776.00
2003-06-02,2217.60,2246.00,2183.60,2220.90,1912736384.00,16956005376.00
2003-06-03,2181.60,2206.60,2143.30,2157.50,1817513088.00,15837116416.00
2003-06-04,2135.00,2173.10,2100.80,2148.60,2307940864.00,18119763968.00
2003-06-05,2102.20,2123.30,2062.20,2076.10,1808764800.00,14546814976.00
2003-06-06,2023.70,2046.00,1988.50,2001.90,1611314560.00,13724628992.00
2003-06-09,1937.20,1961.50,1906.80,1922.90,1452328576.00,11680517120.00
2003-06-10,1851.70,1882.30,1841.00,1863.50,1060746368.00,8942635008.00
2003-06-11,1841.60,1882.40,1831.30,1871.00,1919277440.00,14269037568.00
2003-06-12,1821.10,1836.70,1796.50,1815.30,1320062208.00,10812283904.00
2003-06-13,1778.30,1804.10,1762.70,1782.90,1516955776.00,12028017664.00
2003-06-16,1738.90,1754.70,1714.30,1732.10,1252247552.00,10402844672.00
2003-06-17,1682.00,1698.60,1662.20,1676.80,1138104960.00,9654607872.00
2003-06-18,1640.40,1662.50,1626.00,1638.30,1287627648.00,10532636672.00
2003-06-19,1615.30,1628.00,1580.30,1597.30,1511237376.00,11966567424.00
2003-06-20,1549.80,1566.30,1530.30,1540.20,1072664192.00,8838194176.00
2003-06-23,1499.90,1511.00,1474.00,1485.20,1165355008.00,9289248768.00
2003-06-24,1438.40,1456.80,1425.30,1443.30,968743744.00,7889738752.00
2003-06-25,1410.00,1423.50,1388.00,1397.60,1050901568.00,8488369152.00
2003-06-26,1393.80,1423.00,1373.00,1408.90,1425763584.00,11938289664.00
2003-06-27,1389.70,1400.20,1360.70,1369.00,1192983040.00,9654755328.00
2003-06-30,1332.40,1349.80,1316.80,1329.20,888287296.00,7163180544.00
2003-07-01,1299.20,1323.80,1287.00,1297.20,1065319872.00,8473233920.00
2003-07-02,1272.60,1294.90,1256.30,1285.40,1088323328.00,8735104000.00
2003-07-03,1265.40,1279.90,1252.20,1268.70,1004621312.00,8679723008.00
2003-07-04,1244.10,1258.10,1229.90,1242.90,967160832.00,8289671680.00
2003-07-07,1218.00,1232.30,1203.40,1220.90,925632384.00,7964779520.00
2003-07-08,1205.00,1224.80,1196.60,1213.60,1057988672.00,8827419648.00
2003-07-09,1187.40,1196.20,1170.60,1179.90,870602432.00,7405618176.00
2003-07-10,1227.60,1261.90,1219.40,1252.60,1900726912.00,16039955456.00
2003-07-11,1256.80,1269.30,1242.20,1254.30,1273673984.00,11344188416.00
2003-07-14,1234.40,1245.80,1220.30,1231.00,985324224.00,8606358528.00
2003-07-15,1221.90,1237.60,1208.50,1223.20,1129343616.00,9760160768.00
2003-07-16,1209.80,1223.90,1198.50,1215.00,1085194880.00,9131456512.00
2003-07-17,1260.60,1281.70,1249.20,1266.80,1870238720.00,16005666816.00
2003-07-18,1298.50,1310.20,1262.50,1269.40,1716786944.00,14401245184.00
2003-07-21,1273.50,1290.20,1250.50,1271.60,1533892096.00,12321837056.00
2003-07-22,1274.00,1292.50,1252.20,1272.30,1291674880.00,10852731904.00
2003-07-23,1250.20,1264.20,1235.60,1253.40,1020233920.00,8595089408.00
2003-07-24,1226.50,1235.40,1208.20,1217.30,955276352.00,7869484032.00
2003-07-25,1235.90,1252.70,1210.50,1222.70,1870130176.00,12677417984.00
2003-07-28,1188.60,1201.90,1174.00,1188.70,951450112.00,7288545792.00
2003-07-29,1155.60,1171.40,1147.90,1161.80,813052864.00,6503657472.00
2003-07-30,1133.00,1145.10,1120.00,1133.90,912071936.00,6942307328.00
2003-07-31,1109.40,1121.50,1098.70,1109.40,836505728.00,7000168448.00
2003-08-01,1095.80,1108.70,1081.90,1099.60,978982144.00,8151464448.00
2003-08-04,1100.40,1121.20,1089.80,1114.70,1178353280.00,9843981312.00
2003-08-05,1098.80,1109.50,1087.40,1098.90,966169664.00,7764532736.00
2003-08-06,1083.00,1093.30,1070.10,1079.50,943939392.00,7724752384.00
2003-08-07,1060.40,1075.10,1051.80,1061.60,888389760.00,7238654976.00
2003-08-08,1058.50,1066.20,1040.00,1046.30,1094368384.00,8575680512.00
2003-08-11,1009.90,1023.80,1000.90,1017.40,695917824.00,5654228992.00
2003-08-12,988.10,1000.50,980.90,992.40,688313984.00,5561569792.00
2003-08-13,970.30,976.80,952.90,958.40,758166912.00,6232973824.00
2003-08-14,961.80,980.10,949.50,959.90,1048919296.00,8914606080.00
2003-08-15,953.80,966.80,943.80,954.30,958767424.00,7927453184.00
2003-08-18,928.20,937.90,918.50,926.90,679412096.00,5417820160.00
2003-08-19,905.20,917.40,899.10,908.40,685259584.00,5564112384.00
2003-08-20,894.00,899.90,879.80,890.50,768689344.00,6157227520.00
2003-08-21,879.80,888.60,870.40,879.50,795479680.00,6296827904.00
2003-08-22,870.60,881.90,861.60,869.80,798599936.00,6548969472.00
2003-08-25,860.00,867.70,844.60,853.70,854330816.00,6807730688.00
2003-08-26,840.40,854.10,833.10,846.00,764013568.00,6042864128.00
2003-08-27,831.20,841.10,821.70,829.30,707203200.00,5566958592.00
2003-08-28,821.80,830.20,809.70,815.00,753893888.00,6241230336.00
2003-08-29,812.60,825.90,802.50,820.10,870710080.00,6917542912.00
2003-09-01,847.30,869.90,839.70,865.60,1266497152.00,10392401920.00
2003-09-02,896.80,912.20,884.70,896.90,1316672384.00,11674664960.00
2003-09-03,905.90,918.90,895.20,908.30,1096483072.00,9199285248.00
2003-09-04,914.80,927.90,905.20,913.20,1094950144.00,8792339456.00
2003-09-05,925.60,936.20,905.90,917.50,1173026560.00,9613997056.00
2003-09-08,909.00,920.00,897.00,908.50,929322624.00,7344674816.00
2003-09-09,900.10,910.20,888.10,897.40,913228992.00,7061761536.00
2003-09-10,880.30,892.00,871.60,882.90,745014720.00,6000685568.00
2003-09-11,863.00,872.90,853.90,861.40,664134272.00,5411959808.00
2003-09-12,885.00,891.00,866.00,872.10,1265900416.00,9603705856.00
2003-09-15,866.70,880.10,852.80,861.70,967222272.00,7341206528.00
2003-09-16,857.60,872.50,847.80,866.30,966223424.00,7305884160.00
2003-09-17,857.70,863.90,840.40,847.60,920998272.00,6833508864.00
2003-09-18,836.10,847.90,827.60,838.00,844867200.00,6349667840.00
2003-09-19,824.90,834.90,814.00,826.00,798235648.00,5985076736.00
2003-09-22,812.90,820.70,800.90,808.80,717084992.00,5573191680.00
2003-09-23,803.40,814.20,793.90,809.30,835982784.00,6426082304.00
2003-09-24,805.70,815.50,797.20,806.50,845049088.00,6521346560.00
2003-09-25,796.20,800.90,780.10,785.40,744510080.00,5777131520.00
2003-09-26,773.30,781.90,763.70,770.20,725476544.00,5573095424.00
2003-09-29,763.50,768.80,746.70,752.80,763774400.00,5682511872.00
2003-09-30,754.20,768.40,741.80,760.10,920489664.00,6732745728.00
2003-10-08,742.40,754.30,733.40,747.40,697784320.00,4797577728.00
2003-10-09,737.70,748.10,730.30,736.20,775344064.00,5237549056.00
2003-10-10,779.30,806.90,773.60,800.40,1633021440.00,11510487040.00
2003-10-13,814.80,825.30,804.30,812.10,1190398848.00,8646478848.00
2003-10-14,805.60,813.10,792.50,800.00,896589120.00,6463863808.00
2003-10-15,800.40,814.50,789.90,796.10,985537856.00,7026970624.00
2003-10-16,795.10,802.00,778.90,785.10,881554048.00,6565075456.00
2003-10-17,771.70,783.20,764.60,773.80,754470144.00,5511035392.00
2003-10-20,760.90,767.60,747.90,755.30,768175424.00,5351647232.00
2003-10-21,755.70,765.80,744.10,758.30,980131904.00,6606948864.00
2003-10-22,823.60,851.50,816.70,842.50,2059962240.00,14230402048.00
2003-10-23,864.80,876.40,851.10,857.20,1413822720.00,9969487872.00
2003-10-24,867.30,878.40,852.10,861.90,1263341440.00,8862830592.00
2003-10-27,860.30,869.00,839.30,851.50,1203219200.00,8580544512.00
2003-10-28,868.50,885.60,853.20,869.80,1448692224.00,9719995392.00
2003-10-29,921.90,933.00,891.50,909.60,1854865280.00,12968529920.00
2003-10-30,908.90,919.20,888.90,900.30,1212976128.00,8247524352.00
2003-10-31,899.40,924.70,890.00,906.30,1299867008.00,8624934912.00
2003-11-03,909.30,930.10,898.90,922.00,1329390208.00,8775747584.00
2003-11-04,1031.60,1077.30,1023.80,1052.00,3206214144.00,21613217792.00
2003-11-05,1080.40,1097.40,1061.50,1076.60,2003834496.00,13081774080.00
2003-11-06,1125.20,1136.70,1086.30,1103.00,2304612352.00,15124154368.00
2003-11-07,1123.50,1140.60,1090.10,1109.70,2018523264.00,13132211200.00
2003-11-10,1082.60,1103.60,1066.30,1094.10,1142631296.00,7572963328.00
2003-11-11,1080.70,1097.90,1062.90,1083.10,1283783680.00,8385576448.00
2003-11-12,1066.90,1075.30,1039.30,1048.00,1283807872.00,8346283520.00
2003-11-13,1030.20,1053.70,1018.90,1038.50,1214348416.00,7886301696.00
2003-11-14,1018.50,1037.20,1008.50,1028.60,1101298560.00,7182694912.00
2003-11-17,999.70,1010.60,985.90,996.50,880381760.00,5810799104.00
2003-11-18,1022.30,1032.10,1000.00,1009.90,1789065984.00,11378100224.00
2003-11-19,1008.90,1040.00,1003.10,1030.60,1461082624.00,9629611008.00
2003-11-20,1111.50,1159.20,1102.20,1150.00,2919338752.00,19029026816.00
2003-11-21,1226.50,1257.50,1196.00,1208.90,2932566016.00,19188967424.00
2003-11-24,1260.90,1312.90,1251.60,1304.40,2692477952.00,17860698112.00
2003-11-25,1420.30,1458.10,1396.50,1422.60,3764338432.00,25660131328.00
2003-11-26,1453.00,1484.60,1431.60,1464.50,2603002880.00,17588533248.00
2003-11-27,1476.60,1494.50,1436.80,1448.70,2270783744.00,15229563904.00
2003-11-28,1434.50,1463.40,1417.60,1442.30,1757784832.00,12173867008.00
2003-12-01,1476.50,1524.50,1467.80,1512.80,2579623680.00,17861513216.00
2003-12-02,1557.90,1583.50,1535.50,1552.70,2781443840.00,19114915840.00
2003-12-03,1600.20,1640.00,1578.30,1609.70,3023853568.00,20882540544.00
2003-12-04,1640.10,1671.90,1620.40,1651.30,2644183552.00,19060922368.00
2003-12-05,1660.60,1682.00,1635.30,1658.20,2198497280.00,15851553792.00
2003-12-08,1642.30,1662.10,1610.30,1622.80,1924622592.00,13430092800.00
2003-12-09,1586.10,1609.00,1568.30,1598.50,1562806016.00,11181982720.00
2003-12-10,1636.20,1668.60,1618.60,1654.50,2702280960.00,19178665984.00
2003-12-11,1684.20,1708.00,1656.50,1681.20,2585032704.00,18947590144.00
2003-12-12,1671.10,1690.50,1648.40,1669.50,2056950912.00,14841506816.00
2003-12-15,1640.50,1661.20,1622.10,1640.80,1639393024.00,12003821568.00
2003-12-16,1644.20,1659.20,1601.90,1636.80,2257204992.00,15784560640.00
2003-12-17,1649.30,1680.30,1624.60,1636.40,2408954624.00,17336840192.00
2003-12-18,1632.80,1664.10,1606.10,1637.20,2103873024.00,15243031552.00
2003-12-19,1718.30,1750.80,1656.90,1690.60,3495140608.00,24847837184.00
2003-12-22,1783.40,1862.00,1750.50,1842.80,3871141632.00,28226232320.00
2003-12-23,1898.90,1937.40,1867.50,1906.50,3385283072.00,24340002816.00
2003-12-24,1936.70,1976.90,1912.00,1953.00,2939316480.00,22144288768.00
2003-12-25,1975.80,2012.40,1941.90,1972.40,2911689984.00,21610450944.00
2003-12-26,1960.00,1988.50,1930.60,1960.00,2207849472.00,16979428352.00
2003-12-29,1928.80,1954.50,1897.40,1917.00,2050471168.00,15162579968.00
2003-12-30,1896.50,1933.50,1877.80,1911.40,2144988416.00,16012869632.00
2003-12-31,1892.20,1914.70,1849.40,1869.10,2063308416.00,15555113984.00
2004-01-02,1849.40,1905.30,1833.20,1873.80,2189978368.00,16397883392.00
2004-01-05,1955.90,2035.60,1934.20,2013.20,3877763328.00,29199042560.00
2004-01-06,2112.10,2166.70,2074.20,2126.10,4324509696.00,32066107392.00
2004-01-07,2212.90,2278.70,2180.80,2239.40,4230903296.00,31811600384.00
2004-01-08,2303.70,2370.90,2274.50,2337.80,3874715136.00,30215153664.00
2004-01-09,2425.10,2482.40,2358.90,2384.20,4409118720.00,34348120064.00
2004-01-12,2388.10,2463.80,2361.10,2444.50,3145089792.00,25145751552.00
2004-01-13,2475.70,2523.50,2422.30,2471.40,3640404736.00,28439017472.00
2004-01-14,2452.40,2481.10,2393.30,2427.10,2920527872.00,22267211776.00
2004-01-15,2407.60,2455.30,2368.30,2399.00,2779556864.00,21326399488.00
2004-01-16,2403.50,2459.10,2367.50,2421.80,3016215296.00,23850727424.00
2004-01-29,2417.80,2491.40,2391.20,2468.70,2806249472.00,22228367360.00
2004-01-30,2543.50,2585.00,2461.40,2487.10,4142539264.00,31906936832.00
2004-02-02,2660.60,2730.70,2574.00,2654.30,5126684672.00,40004120576.00
2004-02-03,2690.70,2754.90,2647.90,2725.30,4114175488.00,32083697664.00
2004-02-04,2826.10,2909.00,2800.20,2882.20,5052006912.00,40456138752.00
2004-02-05,2969.20,3032.60,2916.00,2987.80,5109711872.00,40318320640.00
2004-02-06,3064.00,3126.40,2990.00,3034.20,5281666560.00,41274224640.00
2004-02-09,3056.40,3144.30,3033.20,3116.60,4177403392.00,33612482560.00
2004-02-10,3166.30,3223.00,3102.10,3145.70,4634153984.00,37126930432.00
2004-02-11,3150.20,3197.90,3082.40,3145.90,4252664832.00,32994867200.00
2004-02-12,3160.00,3221.70,3104.60,3145.70,4349330944.00,34012497920.00
2004-02-13,3125.50,3177.20,3063.20,3099.80,3725495552.00,29490051072.00
2004-02-16,3087.20,3177.70,3070.20,3158.90,3552392960.00,29597892608.00
2004-02-17,3215.70,3281.10,3173.50,3233.50,4587057152.00,39036801024.00
2004-02-18,3291.30,3363.40,3245.10,3315.90,4696509440.00,40320700416.00
2004-02-19,3340.70,3400.90,3289.10,3337.10,4385544192.00,37180289024.00
2004-02-20,3322.10,3372.10,3269.40,3335.50,3884266496.00,32574550016.00
2004-02-23,3369.20,3419.10,3265.60,3288.70,4636570624.00,38064476160.00
2004-02-24,3275.00,3325.90,3186.00,3271.30,4241840640.00,34037624832.00
2004-02-25,3260.40,3322.70,3159.20,3184.30,3881842432.00,31645077504.00
2004-02-26,3142.10,3205.20,3079.10,3153.20,3694553344.00,29164206080.00
2004-02-27,3106.60,3176.60,3072.80,3144.60,3156805120.00,26109669376.00
2004-03-01,3111.40,3179.90,3060.10,3152.50,3330629376.00,28047687680.00
2004-03-02,3126.10,3173.70,3066.10,3112.20,3396465920.00,28476182528.00
2004-03-03,3060.40,3098.40,2980.00,3013.10,3039791872.00,25102155776.00
2004-03-04,2948.20,3004.60,2904.60,2977.10,2844672000.00,23436101632.00
2004-03-05,2914.90,2955.50,2863.30,2889.20,2641181952.00,21735636992.00
2004-03-08,2818.30,2849.30,2735.30,2757.20,2480765952.00,20210870272.00
2004-03-09,2686.20,2740.50,2649.30,2674.30,2461759232.00,19285182464.00
2004-03-10,2621.60,2697.30,2605.80,2686.10,2471268864.00,19866435584.00
2004-03-11,2680.70,2736.50,2652.00,2705.40,3065151744.00,25579857920.00
2004-03-12,2663.80,2698.30,2623.60,2661.70,2561368832.00,21279418368.00
2004-03-15,2719.40,2802.30,2699.70,2775.60,3950712576.00,33672071168.00
2004-03-16,2800.40,2845.00,2765.80,2811.10,3488629248.00,29752453120.00
2004-03-17,2805.40,2843.70,2762.10,2807.30,3163681536.00,26871865344.00
2004-03-18,2817.70,2849.90,2744.40,2763.40,3385445632.00,28498374656.00
2004-03-19,2736.10,2802.40,2715.80,2787.10,2900214528.00,24039348224.00
2004-03-22,2769.50,2812.40,2734.70,2780.20,2959569920.00,24831854592.00
2004-03-23,2761.10,2787.90,2709.00,2749.50,2967725824.00,24818069504.00
2004-03-24,2728.60,2768.00,2689.90,2722.90,2872190720.00,24352053248.00
2004-03-25,2683.20,2726.20,2652.70,2687.80,2572075008.00,21774198784.00
2004-03-26,2671.90,2708.50,2635.20,2672.20,2651177216.00,23500210176.00
2004-03-29,2656.70,2692.10,2612.60,2633.20,2676147456.00,23187589120.00
2004-03-30,2590.00,2626.20,2555.90,2598.20,2243863040.00,19838590976.00
2004-03-31,2592.30,2641.10,2568.20,2616.50,2749185280.00,23877208064.00
2004-04-01,2630.80,2673.50,2603.70,2648.80,3035856384.00,26316054528.00
2004-04-02,2691.70,2736.30,2665.10,2706.10,3479393280.00,30204743680.00
2004-04-05,2775.60,2820.50,2729.40,2782.40,3845847552.00,33875779584.00
2004-04-06,2831.00,2879.40,2790.70,2851.90,3755176448.00,32912379904.00
2004-04-07,2894.40,2938.40,2853.40,2889.80,3729442816.00,32917114880.00
2004-04-08,2921.90,2967.20,2878.10,2919.30,3597656320.00,32329148416.00
2004-04-09,2969.20,3006.40,2871.70,2896.30,3871743744.00,34428649472.00
2004-04-12,2861.00,2918.70,2817.50,2879.60,2953613312.00,25628456960.00
2004-04-13,2869.80,2921.30,2819.10,2850.30,3096119296.00,26774106112.00
2004-04-14,2842.30,2872.10,2751.20,2797.80,3170499328.00,26942339072.00
2004-04-15,2744.30,2785.60,2682.30,2707.00,2481718528.00,20708173824.00
2004-04-16,2679.80,2732.20,2611.40,2696.20,2792903680.00,22789978112.00
2004-04-19,2646.40,2678.50,2583.30,2611.30,2233847296.00,18723033088.00
2004-04-20,2551.70,2589.80,2500.40,2537.00,2081282048.00,17544267776.00
2004-04-21,2498.60,2542.10,2445.00,2481.20,2436181760.00,19615248384.00
2004-04-22,2414.00,2456.80,2377.60,2429.40,1995673728.00,16057210880.00
2004-04-23,2364.20,2388.30,2305.90,2327.20,1996555648.00,15608966144.00
2004-04-26,2255.60,2295.60,2217.40,2256.40,1663852416.00,13225706496.00
2004-04-27,2220.10,2251.20,2166.00,2190.90,2054614528.00,16513401856.00
2004-04-28,2151.60,2191.10,2108.30,2156.70,1974622592.00,15880000512.00
2004-04-29,2127.00,2154.40,2066.20,2085.20,2046958208.00,16591179776.00
2004-04-30,2055.60,2099.30,2017.10,2060.30,1989429760.00,15563139072.00
2004-05-10,1990.30,2006.90,1921.70,1939.20,1289800576.00,9723973632.00
2004-05-11,1867.60,1904.40,1841.00,1881.60,1232216064.00,9473972224.00
2004-05-12,1848.50,1905.40,1835.00,1897.30,1765868288.00,13371772928.00
2004-05-13,1845.80,1861.80,1813.40,1839.00,1427660160.00,11210337280.00
2004-05-14,1789.30,1800.70,1734.50,1751.00,1521424768.00,11389848576.00
2004-05-17,1692.10,1719.80,1663.30,1688.60,1287435648.00,9762806784.00
2004-05-18,1696.40,1736.00,1668.70,1721.30,1784870912.00,14118915072.00
2004-05-19,1712.90,1743.10,1687.60,1710.30,1985979520.00,14808824832.00
2004-05-20,1669.00,1692.30,1640.20,1657.00,1453927040.00,10882743296.00
2004-05-21,1609.90,1635.10,1590.30,1618.10,1290473472.00,9464315904.00
2004-05-24,1573.40,1589.40,1543.90,1558.80,1194281216.00,9155822592.00
2004-05-25,1532.30,1542.80,1485.90,1497.20,1459485312.00,10795984896.00
2004-05-26,1454.90,1482.80,1438.10,1466.40,1197232640.00,8648270848.00
2004-05-27,1469.40,1517.80,1454.00,1505.10,1927649792.00,14413985792.00
2004-05-28,1482.00,1498.50,1460.30,1472.90,1425780864.00,10653915136.00
2004-05-31,1435.80,1456.40,1421.00,1444.60,1152818816.00,8602224640.00
2004-06-01,1468.50,1506.10,1456.40,1497.70,2011918336.00,16473971712.00
2004-06-02,1522.70,1542.50,1495.20,1514.50,2122956160.00,17284311040.00
2004-06-03,1507.40,1522.70,1471.00,1487.90,1804658432.00,14032208896.00
2004-06-04,1466.90,1496.10,1448.10,1470.50,1708416512.00,12737240064.00
2004-06-07,1441.40,1453.40,1404.90,1425.00,1452442240.00,10848868352.00
2004-06-08,1404.70,1422.20,1375.70,1389.60,1494745984.00,11250876416.00
2004-06-09,1386.90,1404.70,1337.30,1351.30,1771395456.00,13009350656.00
2004-06-10,1335.60,1362.40,1309.10,1333.50,1566984576.00,11448295424.00
2004-06-11,1326.90,1366.10,1312.00,1326.80,1571656192.00,11527658496.00
2004-06-14,1315.10,1325.20,1264.90,1283.80,1498594048.00,10762871808.00
2004-06-15,1268.40,1307.00,1251.10,1294.70,1470975104.00,10409410560.00
2004-06-16,1289.80,1318.00,1270.60,1296.60,1632338432.00,11377482752.00
2004-06-17,1277.20,1293.20,1243.70,1254.20,1400621696.00,9901380608.00
2004-06-18,1246.40,1264.60,1215.60,1239.10,1489107456.00,10691428352.00
2004-06-21,1207.10,1234.80,1191.70,1224.90,1120792320.00,8238017536.00
2004-06-22,1231.90,1260.00,1217.50,1244.80,1596239744.00,12158404608.00
2004-06-23,1223.50,1233.00,1195.20,1214.90,1203827456.00,9182635008.00
2004-06-24,1202.80,1220.50,1182.20,1192.00,1384311808.00,10196708352.00
2004-06-25,1220.60,1244.10,1177.90,1189.70,1566615808.00,13770929152.00
2004-06-28,1166.40,1182.50,1133.90,1149.90,1290313728.00,9043144704.00
2004-06-29,1155.30,1182.20,1127.00,1168.00,1639066112.00,11348008960.00
2004-06-30,1156.80,1173.10,1135.00,1146.00,1327853184.00,9624096768.00
2004-07-01,1174.20,1229.50,1166.00,1217.90,2151732224.00,14868283392.00
2004-07-02,1217.90,1236.30,1195.80,1218.20,1688019072.00,11724777472.00
2004-07-05,1205.80,1221.00,1187.00,1210.50,1251507456.00,8855895040.00
2004-07-06,1221.90,1249.30,1211.60,1228.10,1823854464.00,12756533248.00
2004-07-07,1206.00,1215.60,1183.00,1195.70,1219912192.00,8472801792.00
2004-07-08,1167.90,1183.40,1153.40,1172.90,1141854464.00,8010907648.00
2004-07-09,1147.90,1162.90,1130.50,1137.80,1112792576.00,7942850560.00
2004-07-12,1119.80,1125.30,1081.20,1092.10,1307212160.00,8951780352.00
2004-07-13,1067.80,1086.40,1053.10,1073.20,1083135872.00,7587643904.00
2004-07-14,1079.40,1095.40,1049.30,1077.90,1559743360.00,10403025920.00
2004-07-15,1106.80,1133.40,1090.80,1119.30,1885225088.00,13145086976.00
2004-07-16,1219.50,1268.30,1209.70,1254.40,3264494592.00,22615760896.00
2004-07-19,1274.20,1294.70,1256.30,1277.90,1988352256.00,14214287360.00
2004-07-20,1284.30,1298.60,1259.30,1276.70,1847182464.00,12906542080.00
2004-07-21,1274.20,1293.40,1254.90,1274.80,1572682880.00,11730492416.00
2004-07-22,1293.30,1308.90,1250.10,1261.30,1988992768.00,13804253184.00
2004-07-23,1250.60,1273.50,1228.40,1263.40,1630165376.00,11040647168.00
2004-07-26,1237.70,1249.50,1208.00,1223.30,1319876736.00,9092008960.00
2004-07-27,1207.40,1224.90,1181.50,1200.30,1450237952.00,9671790592.00
2004-07-28,1190.50,1212.40,1170.70,1198.70,1507889792.00,9866783744.00
2004-07-29,1201.90,1227.50,1188.20,1219.50,1704883200.00,11647312896.00
2004-07-30,1204.70,1215.10,1174.90,1183.20,1397430784.00,9548066816.00
2004-08-02,1151.10,1167.10,1130.50,1147.40,1098321536.00,7723969024.00
2004-08-03,1131.10,1151.00,1115.10,1130.40,1178680960.00,8784216064.00
2004-08-04,1175.30,1228.50,1164.30,1208.60,2416661504.00,15964900352.00
2004-08-05,1202.90,1218.50,1180.40,1189.30,1603312896.00,10745973760.00
2004-08-06,1177.70,1196.70,1157.20,1174.40,1425348992.00,9834730496.00
2004-08-09,1153.20,1170.20,1135.70,1156.00,1224063488.00,8437012992.00
2004-08-10,1128.40,1144.40,1117.30,1133.60,1037804736.00,7100865024.00
2004-08-11,1112.30,1120.40,1087.90,1097.00,1160378368.00,7722774016.00
2004-08-12,1081.00,1090.10,1056.20,1073.00,1341373696.00,8487346688.00
2004-08-13,1053.90,1077.00,1043.70,1059.60,1236448256.00,8197438464.00
2004-08-16,1047.50,1060.40,1021.60,1034.10,1272086272.00,8295052800.00
2004-08-17,1016.90,1034.50,1002.60,1021.60,1104722176.00,7423354368.00
2004-08-18,1012.70,1028.60,998.90,1008.10,1186190336.00,8131955200.00
2004-08-19,1000.70,1011.00,974.40,989.40,1325281920.00,8290755584.00
2004-08-20,980.30,998.00,962.40,982.60,1285609088.00,7885879296.00
2004-08-23,958.20,968.40,936.90,949.80,999296896.00,6247895552.00
2004-08-24,950.70,978.60,939.80,966.50,1545152640.00,8735940608.00
2004-08-25,947.30,958.30,931.80,943.20,1117829888.00,6427170304.00
2004-08-26,920.40,931.10,904.70,915.10,983095296.00,5856795136.00
2004-08-27,901.70,911.80,882.60,892.60,1097407232.00,6507938816.00
2004-08-30,869.80,885.20,856.50,875.50,934910592.00,5490511360.00
2004-08-31,918.30,941.00,905.20,918.50,1860173696.00,11016049664.00
2004-09-01,897.80,903.10,878.80,886.00,1025197952.00,5994209792.00
2004-09-02,879.70,898.20,867.90,892.50,1306422912.00,7480560128.00
2004-09-03,881.20,891.50,869.40,879.20,1209511552.00,6636150272.00
2004-09-06,856.20,864.30,845.20,855.70,898298240.00,5018618368.00
2004-09-07,831.70,840.70,821.80,834.40,869854336.00,4839241728.00
