date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20240116,电池,1.08,935.0,2.63935184,1.85,-0.6396016,3.27895344,1,516160,新能源ETF
20240116,汽车零部件,0.73,30374.13,2.58598832,1.16,4.86241616,-2.27642784,2,515030,新能源车ETF
20240116,光伏设备,2.16,1398.82,2.58321264,0.85,2.83586416,-0.25265152,3,516290,光伏ETF
20240116,银行,1.26,2847.95,2.10819312,1.07,4.26506992,-2.1568768,4,512800,银行ETF
20240116,证券,1.47,115716.75,1.3005936,0.81,1.7377056,-0.437112,6,512880,证券ETF
20240116,汽车整车,0.15,1221.31,0.68292992,0.52,0.08069952,0.6022304,8,515030,新能源车ETF
20240116,风电设备,0.9,973.26,-0.25286503,-0.91,0.01344809,-0.26631312,15,516160,新能源ETF
20240116,游戏,-1.07,997.45,-0.95433552,-1.45,-0.8031064,-0.15122912,23,159869,游戏ETF
20240116,旅游酒店,2.57,15019.96,-0.99851424,-0.68,-0.56516016,-0.43335408,24,510150,消费ETF
20240116,小金属,-0.89,1478.09,-1.04366416,-1.76,-0.80053856,-0.2431256,25,512400,有色ETF
20240116,公用事业,-1.11,7399.6,-1.06628486,-7.59,-0.23466854,-0.83161632,26,561380,电网设备ETF
20240116,医药商业,-0.75,1043.99,-1.10236257,-4.93,-0.25105585,-0.85130672,27,159929,医药ETF
20240116,燃气,-1.08,1381.22,-1.19741074,-7.41,-0.439091,-0.75831974,33,561380,电网设备ETF
20240116,能源金属,0.24,466.63,-1.31160864,-2.26,-2.02561872,0.71401008,36,512400,有色ETF
20240116,船舶制造,-0.52,760.87,-1.33118112,-5.16,-0.64211344,-0.68906768,37,512660,军工ETF
20240116,水泥建材,-0.37,24163.8,-1.38854373,-5.68,-0.48472213,-0.9038216,39,510300,沪深300ETF
20240116,贵金属,-1.34,859.05,-1.53033663,-5.9,-1.26979471,-0.26054192,42,512400,有色ETF
20240116,煤炭行业,-0.37,10736.94,-1.70205984,-2.36,-1.05975904,-0.6423008,48,515220,煤炭ETF
20240116,医疗器械,-0.32,841.27,-1.70662637,-2.15,-0.83673405,-0.86989232,49,159929,医药ETF
20240116,农牧饲渔,0.02,13150.95,-1.88667056,-2.68,-0.4806536,-1.40601696,50,510150,消费ETF
20240116,装修装饰,-0.52,472.56,-2.29627595,-6.75,-1.35407355,-0.9422024,54,510300,沪深300ETF
20240116,石油行业,-0.88,5283.38,-2.49076128,-5.97,-2.63854576,0.14778448,56,510300,沪深300ETF
20240116,家电行业,-0.04,16257.75,-2.58460352,-1.93,-0.595228,-1.98937552,57,510150,消费ETF
20240116,航天航空,-0.03,35092.46,-2.64766341,-5.08,-0.84379269,-1.80387072,58,512660,军工ETF
20240116,中药,-0.4,1507.98,-2.65504166,-3.65,-1.31428502,-1.34075664,59,159929,医药ETF
20240116,食品饮料,0.81,24060.62,-2.86944096,-2.28,-0.52537152,-2.34406944,60,510150,消费ETF
20240116,医疗服务,-0.31,1102.21,-3.30825888,-5.01,-1.31831552,-1.98994336,62,510660,创新药ETF
20240116,有色金属,-0.21,13798.64,-5.24984816,-7.15,-2.4334456,-2.81640256,67,512400,有色ETF
20240116,电力行业,-0.67,14574.19,-5.28171216,-4.7,-1.82584768,-3.45586448,68,561380,电网设备ETF
20240116,工程建设,0.11,20128.33,-5.48694656,-5.14,-3.08698352,-2.39996304,69,510300,沪深300ETF
20240116,化学制药,-0.32,28054.34,-5.79444544,-4.52,-2.5087576,-3.28568784,71,159929,医药ETF
20240116,生物制品,0.07,864.05,-6.0173928,-6.81,-2.49584016,-3.52155264,72,510660,创新药ETF
20240116,电网设备,0.66,21948.0,-6.21286208,-3.54,-0.9860256,-5.22683648,73,561380,电网设备ETF
20240116,酿酒行业,0.12,52209.98,-7.97885344,-6.07,-3.65121008,-4.32764336,77,512690,白酒ETF
20240116,通信设备,-0.71,10182.42,-8.24834256,-4.51,-3.25343216,-4.9949104,79,515880,通信ETF
20240116,商业百货,-1.3,14962.61,-9.05296272,-9.01,-5.12260224,-3.93036048,81,510150,消费ETF
20240116,半导体,-0.69,1085.39,-12.58355248,-4.69,-5.60394032,-6.97961216,83,512480,半导体ETF
20240116,文化传媒,-0.88,8611.04,-12.91425264,-7.78,-5.92439168,-6.98986096,84,512980,传媒ETF
20240116,互联网服务,-0.53,18441.08,-14.680968,-6.45,-7.26676816,-7.41419984,85,515230,软件ETF
20240116,软件开发,0.53,790.26,-16.55315568,-5.67,-8.17582192,-8.37733376,86,515230,软件ETF
