date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20231115,汽车零部件,2.21,32089.38,9.09464816,2.1,10.29639152,-1.20174336,1,515030,新能源车ETF
20231115,能源金属,2.89,499.22,8.05415344,7.09,4.94471472,3.10943872,2,512400,有色ETF
20231115,光伏设备,2.15,1416.98,7.54154368,3.1,4.8969536,2.64459008,3,516290,光伏ETF
20231115,小金属,1.94,1608.05,2.95516896,3.67,3.55493888,-0.59976992,6,512400,有色ETF
20231115,电力行业,0.55,14788.14,1.8725464,1.88,0.44286448,1.42968192,7,561380,电网设备ETF
20231115,有色金属,1.13,14309.19,1.77712512,1.5,0.58337264,1.19375248,9,512400,有色ETF
20231115,煤炭行业,1.07,10193.16,1.6287928,2.62,-0.01509216,1.64388496,11,515220,煤炭ETF
20231115,食品饮料,0.82,23815.34,1.24582544,1.16,0.22062704,1.0251984,13,510150,消费ETF
20231115,电池,1.53,969.54,1.08564944,0.65,0.10137376,0.98427568,15,516160,新能源ETF
20231115,汽车整车,1.58,1412.15,0.97631488,0.33,4.07571456,-3.09939968,16,515030,新能源车ETF
20231115,银行,0.24,2818.61,0.7525504,0.65,0.10636352,0.64618688,17,512800,银行ETF
20231115,石油行业,1.15,5306.11,0.70932624,2.21,0.41722624,0.2921,18,510300,沪深300ETF
20231115,商业百货,0.33,14456.67,0.33965408,0.59,0.57452064,-0.23486656,23,510150,消费ETF
20231115,燃气,0.72,1413.21,0.2589333,1.09,0.42355138,-0.16461808,25,561380,电网设备ETF
20231115,旅游酒店,0.14,13443.73,0.03286534,0.1,0.43917094,-0.4063056,27,510150,消费ETF
20231115,医药商业,-0.37,1100.81,0.01633288,0.05,-0.45592088,0.47225376,29,159929,医药ETF
20231115,水泥建材,0.55,25271.65,-0.08845264,-0.26,-0.02479408,-0.06365856,31,510300,沪深300ETF
20231115,医疗服务,0.47,1271.18,-0.14013568,-0.12,0.01259488,-0.15273056,32,510660,创新药ETF
20231115,公用事业,0.64,7551.5,-0.14752482,-1.15,0.14320538,-0.2907302,33,561380,电网设备ETF
20231115,贵金属,1.08,905.68,-0.346088,-0.9,-0.01750576,-0.32858224,38,512400,有色ETF
20231115,酿酒行业,0.68,58974.47,-0.63150016,-0.52,0.03476608,-0.66626624,43,512690,白酒ETF
20231115,船舶制造,-0.22,794.47,-0.86985696,-3.31,0.12839728,-0.99825424,48,512660,军工ETF
20231115,装修装饰,0.07,460.7,-1.0234235,-4.36,-0.61923438,-0.40418912,49,510300,沪深300ETF
20231115,生物制品,1.07,921.86,-1.37944592,-1.59,-0.00497568,-1.37447024,53,510660,创新药ETF
20231115,医疗器械,0.25,888.01,-1.41745456,-1.67,-1.20415168,-0.21330288,54,159929,医药ETF
20231115,农牧饲渔,0.36,13287.79,-1.64611376,-2.9,-1.87719568,0.23108192,57,510150,消费ETF
20231115,工程建设,0.47,20646.62,-1.84850912,-1.45,-0.3798536,-1.46865552,58,510300,沪深300ETF
20231115,化学制药,0.44,30020.08,-1.91479776,-0.95,-0.38512864,-1.52966912,61,159929,医药ETF
20231115,航天航空,-0.55,39307.16,-1.99205376,-3.28,-2.08326288,0.09120912,63,512660,军工ETF
20231115,家电行业,0.8,16548.13,-2.02874784,-1.11,-0.66125568,-1.36749216,64,510150,消费ETF
20231115,中药,0.2,1540.89,-2.30513456,-2.56,-1.24172,-1.06341456,66,159929,医药ETF
20231115,电网设备,0.94,21878.01,-3.08768112,-2.63,-0.83340432,-2.2542768,69,561380,电网设备ETF
20231115,风电设备,1.65,1147.88,-3.36265536,-6.28,-2.31041248,-1.05224288,71,516160,新能源ETF
20231115,证券,0.32,129569.89,-9.9053568,-2.79,-3.57946112,-6.32589568,79,512880,证券ETF
20231115,游戏,-1.49,1151.52,-12.27386336,-11.78,-7.21992528,-5.05393808,80,159869,游戏ETF
20231115,半导体,-0.05,1317.03,-12.29685776,-2.55,-11.93104144,-0.36581632,81,512480,半导体ETF
20231115,通信设备,0.12,11955.48,-14.2208048,-3.59,-7.17619424,-7.04461056,82,515880,通信ETF
20231115,文化传媒,-0.42,9028.25,-14.23219184,-4.31,-7.40940528,-6.82278656,83,512980,传媒ETF
20231115,互联网服务,0.16,21411.67,-20.51821824,-3.86,-3.64757248,-16.87064576,85,515230,软件ETF
20231115,软件开发,-0.17,878.09,-26.11898368,-4.27,-11.71629568,-14.402688,86,515230,软件ETF
