date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260211,小金属,3.25,4012.71,41.87177216,6.65,43.18385152,-1.31207936,1.0,512400,有色ETF
20260211,能源金属,4.23,924.53,29.24805264,12.67,24.61921424,4.6288384,3.0,512400,有色ETF
20260211,有色金属,1.3,30374.8,24.4814336,4.38,19.68175872,4.79967488,4.0,512400,有色ETF
20260211,贵金属,1.96,3071.95,9.73092016,4.22,5.5045624,4.22635776,5.0,512400,有色ETF
20260211,电池,0.54,1508.02,9.52135936,2.26,1.34541568,8.17594368,6.0,516160,新能源ETF
20260211,锂电池,0.25,17950.39,5.45376039,2.76,1.84728998,3.60647041,,516160,新能源ETF
20260211,煤炭行业,1.03,13063.94,3.56486288,2.69,3.16234416,0.40251872,12.0,515220,煤炭ETF
20260211,工程建设,-0.14,28736.39,2.29047264,1.65,1.49089424,0.7995784,13.0,510300,沪深300ETF
20260211,旅游酒店,-1.63,17941.81,0.76356672,0.69,1.72369216,-0.96012544,18.0,510150,消费ETF
20260211,石油行业,0.63,7349.0,0.68213856,0.72,0.67051456,0.011624,19.0,510300,沪深300ETF
20260211,食品饮料,-0.48,30722.66,0.5291952,0.38,4.27281056,-3.74361536,20.0,510150,消费ETF
20260211,汽车整车,0.11,1854.28,0.00868576,0.01,-1.33071648,1.33940224,25.0,515030,新能源车ETF
20260211,储能,1.86,691.65,-0.00370843,-0.04,0.15403511,-0.15774354,,516160,新能源ETF
20260211,房地产,0.1,2259.12,-0.03680523,-0.02,0.91745335,-0.95425858,,510300,沪深300ETF
20260211,公用事业,0.11,9385.45,-0.0825501,-0.45,0.5470883,-0.6296384,26.0,561380,电网设备ETF
20260211,水泥建材,-0.33,33409.15,-0.18765328,-0.28,-0.37209424,0.18444096,28.0,510300,沪深300ETF
20260211,机器人,-1.11,9866.08,-0.79678056,-1.72,-0.27425459,-0.52252597,,562500,机器人ETF
20260211,燃气,0.49,1954.51,-1.80753392,-4.63,-1.30152704,-0.50600688,39.0,561380,电网设备ETF
20260211,医药商业,-0.58,1273.14,-1.81394627,-4.92,-0.95196883,-0.86197744,40.0,159929,医药ETF
20260211,风电设备,0.07,1660.93,-2.96569728,-2.2,-1.78470752,-1.18098976,48.0,516160,新能源ETF
20260211,农牧饲渔,-0.09,16409.52,-3.57085232,-2.5,-1.40971408,-2.16113824,50.0,510150,消费ETF
20260211,船舶制造,0.32,1414.86,-4.29231696,-2.23,1.1088632,-5.40118016,3.0,512660,军工ETF
20260211,装修装饰,-0.44,922.47,-4.35707248,-5.58,-1.95649776,-2.40057472,4.0,510300,沪深300ETF
20260211,医疗服务,-0.85,1421.56,-4.44690208,-3.47,-3.71716912,-0.72973296,5.0,510660,创新药ETF
20260211,医疗器械,-0.63,1055.14,-4.60416592,-3.6,-2.30225008,-2.30191584,6.0,159929,医药ETF
20260211,中药,-0.3,1481.56,-4.76135856,-5.31,-2.1223728,-2.63898576,7.0,159929,医药ETF
20260211,商业百货,-0.87,20208.6,-4.8494696,-4.45,-2.18945312,-2.66001648,8.0,510150,消费ETF
20260211,化学制药,-0.46,38890.99,-5.08028864,-2.04,-1.60944576,-3.47084288,9.0,159929,医药ETF
20260211,证券,-0.02,154580.34,-5.39310128,-3.24,-5.36776496,-0.02533632,11.0,512880,证券ETF
20260211,酿酒行业,-0.25,48314.57,-5.61440576,-4.35,-1.62696496,-3.9874408,13.0,512690,白酒ETF
20260211,电力行业,0.29,18683.43,-5.73231648,-2.92,-2.68928544,-3.04303104,14.0,561380,电网设备ETF
20260211,银行,0.33,4181.23,-6.14855968,-3.15,1.21087456,-7.35943424,,512800,银行ETF
20260211,银行,0.33,4181.23,-6.14855968,-3.15,1.21087456,-7.35943424,16.0,512800,银行ETF
20260211,生物制品,-0.62,1096.07,-6.25686528,-6.18,-4.47813008,-1.7787352,17.0,510660,创新药ETF
20260211,游戏,-0.47,1776.06,-7.31396752,-2.75,-2.87461264,-4.43935488,19.0,159869,游戏ETF
20260211,汽车零部件,-0.64,54660.51,-11.01072896,-1.99,-8.31606528,-2.69466368,22.0,515030,新能源车ETF
20260211,软件开发,-0.26,1378.58,-11.28107008,-1.75,-9.38302464,-1.89804544,23.0,515230,软件ETF
20260211,电网设备,-0.54,40831.78,-18.88916992,-4.06,-6.85423872,-12.0349312,26.0,561380,电网设备ETF
20260211,航天航空,-1.57,67231.24,-22.28397952,-6.98,-12.7627072,-9.52127232,27.0,512660,军工ETF
20260211,家电行业,-0.45,26200.35,-24.91332576,-9.67,-14.95692768,-9.95639808,29.0,510150,消费ETF
20260211,互联网服务,-0.61,36137.04,-37.0223232,-3.47,-17.50641152,-19.51591168,32.0,515230,软件ETF
20260211,光伏设备,-0.86,1667.88,-47.70587904,-6.43,-23.09516544,-24.6107136,33.0,516290,光伏ETF
20260211,半导体,-0.65,2274.67,-53.60921088,-4.53,-42.7421568,-10.86705408,34.0,512480,半导体ETF
20260211,文化传媒,-3.45,13135.45,-108.34118656,-8.24,-77.540096,-30.80109056,35.0,512980,传媒ETF
20260211,通信设备,-1.17,22747.32,-119.91848192,-8.97,-85.90184448,-34.01663744,36.0,515880,通信ETF
