date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20251017,贵金属,1.33,2124.59,8.10104032,3.84,4.7893424,3.31169792,1.0,512400,有色ETF
20251017,燃气,1.04,1867.52,0.15203824,0.17,1.59509888,-1.44306064,4.0,561380,电网设备ETF
20251017,公用事业,-0.51,8873.24,-0.85025308,-3.18,-0.52664524,-0.32360784,10.0,561380,电网设备ETF
20251017,储能,-6.54,621.52,-1.36283038,-9.96,-1.02896982,-0.33386056,,516160,新能源ETF
20251017,装修装饰,-1.06,697.97,-1.45807728,-2.82,-1.05266048,-0.4054168,14.0,510300,沪深300ETF
20251017,农牧饲渔,-0.69,15385.83,-1.65468528,-1.11,0.49666432,-2.1513496,16.0,510150,消费ETF
20251017,商业百货,-0.95,18312.63,-2.0096136,-1.46,-1.41308272,-0.59653088,17.0,510150,消费ETF
20251017,石油行业,-0.23,5938.62,-2.41109648,-3.99,-1.46162832,-0.94946816,19.0,510300,沪深300ETF
20251017,医药商业,-0.87,1088.45,-2.55613235,-7.25,-1.39263891,-1.16349344,23.0,159929,医药ETF
20251017,旅游酒店,-1.25,16012.54,-3.26747088,-4.07,-1.83776432,-1.42970656,29.0,510150,消费ETF
20251017,水泥建材,-1.02,29625.91,-4.2734536,-6.93,-0.74710912,-3.52634448,33.0,510300,沪深300ETF
20251017,机器人,-3.46,9549.9,-4.59151346,-10.25,-2.41707676,-2.1744367,,562500,机器人ETF
20251017,煤炭行业,-0.22,12307.49,-5.24094256,-2.73,-0.99531568,-4.24562688,37.0,515220,煤炭ETF
20251017,船舶制造,-2.98,1030.37,-5.37436128,-10.31,-3.1225544,-2.25180688,38.0,512660,军工ETF
20251017,家电行业,-1.8,24355.69,-5.59119376,-2.01,-4.87049232,-0.72070144,39.0,510150,消费ETF
20251017,生物制品,-1.4,1100.82,-5.76406928,-3.5,-3.98066304,-1.78340624,40.0,510660,创新药ETF
20251017,中药,-0.89,1482.79,-6.69677776,-5.32,-2.67039392,-4.02638384,45.0,159929,医药ETF
20251017,医疗器械,-1.89,994.22,-8.1520984,-4.27,-4.83713648,-3.31496192,47.0,159929,医药ETF
20251017,风电设备,-4.3,1434.25,-8.2096408,-4.46,-6.047644,-2.1619968,48.0,516160,新能源ETF
20251017,食品饮料,-1.12,28989.57,-9.34427264,-6.55,-5.33238464,-4.011888,2.0,510150,消费ETF
20251017,医疗服务,-2.1,1239.54,-10.44126912,-7.69,-5.58921728,-4.85205184,3.0,510660,创新药ETF
20251017,化学制药,-1.27,38064.11,-10.95728864,-2.6,-8.34649568,-2.61079296,4.0,159929,医药ETF
20251017,文化传媒,-1.27,10184.19,-12.32533776,-5.61,-4.56576784,-7.75956992,7.0,512980,传媒ETF
20251017,工程建设,-1.39,27009.01,-13.02921344,-6.42,-9.95417984,-3.0750336,8.0,510300,沪深300ETF
20251017,酿酒行业,-1.53,51256.32,-13.39150336,-8.93,-7.87082624,-5.52067712,10.0,512690,白酒ETF
20251017,游戏,-2.75,1521.84,-13.4285776,-11.53,-8.84506896,-4.58350864,11.0,159869,游戏ETF
20251017,房地产,-1.04,2113.95,-14.2647889,-5.13,-10.97559961,-3.28918929,,510300,沪深300ETF
20251017,银行,-0.08,4190.18,-15.1153152,-3.86,-8.76701184,-6.34830336,,512800,银行ETF
20251017,银行,-0.08,4190.18,-15.1153152,-3.86,-8.76701184,-6.34830336,13.0,512800,银行ETF
20251017,电力行业,-1.29,17850.9,-17.49496496,-6.25,-10.79909296,-6.695872,16.0,561380,电网设备ETF
20251017,航天航空,-3.08,51699.02,-21.47007888,-12.35,-14.34269664,-7.12738224,18.0,512660,军工ETF
20251017,能源金属,-2.92,668.86,-23.8198016,-9.27,-13.82787584,-9.99192576,19.0,512400,有色ETF
20251017,通信设备,-3.12,17192.55,-27.63222016,-3.0,-5.6479488,-21.98427136,21.0,515880,通信ETF
20251017,锂电池,-4.55,16713.63,-29.98167835,-9.83,-11.4052134,-18.57646495,,516160,新能源ETF
20251017,有色金属,-2.4,22870.79,-32.7864064,-5.62,-23.54993664,-9.23646976,23.0,512400,有色ETF
20251017,小金属,-3.31,2992.16,-36.84780288,-9.21,-20.73470208,-16.1131008,24.0,512400,有色ETF
20251017,证券,-2.06,160935.3,-39.29633024,-9.21,-25.98897408,-13.30735616,25.0,512880,证券ETF
20251017,电池,-3.87,1358.2,-48.8880896,-8.47,-21.66951936,-27.21857024,26.0,516160,新能源ETF
20251017,软件开发,-2.9,1239.23,-51.3589248,-7.64,-28.0050688,-23.353856,28.0,515230,软件ETF
20251017,互联网服务,-2.8,29832.36,-52.7135872,-9.61,-27.83092224,-24.88266496,29.0,515230,软件ETF
20251017,汽车整车,-3.65,1837.21,-53.14780336,-18.16,-39.13646,-14.01134336,30.0,515030,新能源车ETF
20251017,汽车零部件,-3.19,48728.99,-53.25325056,-7.96,-32.1803648,-21.07288576,31.0,515030,新能源车ETF
20251017,电网设备,-5.02,32261.28,-58.47895808,-9.54,-36.49237248,-21.9865856,33.0,561380,电网设备ETF
20251017,光伏设备,-4.65,1243.83,-61.06079232,-10.31,-43.66065664,-17.40013568,34.0,516290,光伏ETF
20251017,半导体,-4.32,1871.53,-137.6408576,-8.03,-94.2137088,-43.4271488,36.0,512480,半导体ETF
