date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20240621,工程建设,1.61,16734.59,3.87771392,4.68,4.34570656,-0.46799264,1,510300,沪深300ETF
20240621,农牧饲渔,0.43,10472.08,1.47102816,2.2,0.54829504,0.92273312,2,510150,消费ETF
20240621,水泥建材,2.61,17760.52,0.52131122,1.85,0.80361058,-0.28229936,7,510300,沪深300ETF
20240621,贵金属,0.17,1004.52,0.4575408,0.57,1.01836368,-0.56082288,8,512400,有色ETF
20240621,小金属,-0.86,1391.2,0.27793376,0.62,0.02969904,0.24823472,9,512400,有色ETF
20240621,家电行业,-0.1,15027.16,0.253888,0.27,0.41758832,-0.16370032,11,510150,消费ETF
20240621,医药商业,0.24,868.64,0.20067097,1.06,0.23224613,-0.03157516,12,159929,医药ETF
20240621,化学制药,1.2,23491.82,-0.09539776,-0.07,0.12633232,-0.22173008,16,159929,医药ETF
20240621,公用事业,0.66,7103.14,-0.15759296,-1.24,-0.18822589,0.03063293,19,561380,电网设备ETF
20240621,装修装饰,0.07,323.66,-0.24510664,-2.0,-0.03761831,-0.20748833,23,510300,沪深300ETF
20240621,游戏,-0.7,781.26,-0.31241984,-1.08,0.10411616,-0.416536,24,159869,游戏ETF
20240621,医疗器械,0.36,677.45,-0.45442284,-0.66,-1.28947692,0.83505408,33,159929,医药ETF
20240621,风电设备,-0.33,806.01,-0.52700893,-2.62,-0.11242989,-0.41457904,36,516160,新能源ETF
20240621,燃气,0.65,1258.16,-0.5362705,-4.48,-0.31947033,-0.21680017,37,561380,电网设备ETF
20240621,生物制品,1.48,731.96,-0.82216672,-1.16,0.97415408,-1.7963208,42,510660,创新药ETF
20240621,船舶制造,-0.17,687.8,-1.01196563,-4.35,-0.72451299,-0.28745264,46,512660,军工ETF
20240621,煤炭行业,-0.79,10795.1,-1.0619128,-1.78,-0.22049376,-0.84141904,47,515220,煤炭ETF
20240621,汽车零部件,0.46,25771.75,-1.12307296,-0.72,1.72868368,-2.85175664,49,515030,新能源车ETF
20240621,商业百货,-0.52,10629.76,-1.13455653,-4.09,-0.50190565,-0.63265088,50,510150,消费ETF
20240621,光伏设备,0.35,950.79,-1.19864384,-0.85,0.11339232,-1.31203616,54,516290,光伏ETF
20240621,石油行业,0.32,4560.89,-1.2863712,-2.2,-2.3910992,1.104728,55,510300,沪深300ETF
20240621,能源金属,-1.32,366.59,-1.55188298,-5.02,-0.54807994,-1.00380304,59,512400,有色ETF
20240621,电池,-1.12,695.46,-1.60654944,-1.58,-1.79998352,0.19343408,60,516160,新能源ETF
20240621,旅游酒店,-0.11,12089.9,-1.71757381,-6.49,-0.83484341,-0.8827304,61,510150,消费ETF
20240621,文化传媒,-0.5,7117.0,-1.8826408,-2.24,-0.47978816,-1.40285264,62,512980,传媒ETF
20240621,中药,0.21,1227.3,-2.01520309,-3.11,-0.79350277,-1.22170032,63,159929,医药ETF
20240621,航天航空,-0.01,34153.47,-2.57717196,-4.7,-0.72974732,-1.84742464,66,512660,军工ETF
20240621,食品饮料,0.17,19396.44,-2.66375088,-3.69,-0.32670816,-2.33704272,67,510150,消费ETF
20240621,电网设备,-0.86,19469.62,-2.86032784,-2.42,-0.97595376,-1.88437408,69,561380,电网设备ETF
20240621,汽车整车,0.18,1257.21,-3.03103296,-1.91,-5.56749488,2.53646192,70,515030,新能源车ETF
20240621,电力行业,0.01,15111.2,-3.1937096,-2.31,-1.4731464,-1.7205632,72,561380,电网设备ETF
20240621,有色金属,0.02,13393.92,-3.24960064,-3.2,-1.72716032,-1.52244032,73,512400,有色ETF
20240621,通信设备,0.18,9491.73,-3.26010304,-1.29,-0.74299328,-2.51710976,74,515880,通信ETF
20240621,医疗服务,0.33,822.06,-3.58406064,-4.68,-1.59857328,-1.98548736,75,510660,创新药ETF
20240621,互联网服务,-0.37,14783.46,-4.8746328,-2.8,-1.28099472,-3.59363808,78,515230,软件ETF
20240621,证券,0.3,109935.57,-5.4050144,-4.28,-2.30362208,-3.10139232,79,512880,证券ETF
20240621,软件开发,-0.2,647.42,-5.46896832,-2.08,-2.70236608,-2.76660224,80,515230,软件ETF
20240621,银行,-0.01,3124.58,-9.20315552,-6.01,-3.73246416,-5.47069136,84,512800,银行ETF
20240621,酿酒行业,-1.05,45944.97,-15.33179952,-8.57,-3.14003136,-12.19176816,85,512690,白酒ETF
20240621,半导体,-0.59,1056.16,-18.81185856,-3.51,-7.95882304,-10.85303552,86,512480,半导体ETF
