date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20240313,游戏,4.52,1069.83,18.47945152,7.71,15.37838784,3.10106368,1,159869,游戏ETF
20240313,文化传媒,2.96,9019.15,15.28694528,3.35,15.69188864,-0.40494336,2,512980,传媒ETF
20240313,软件开发,1.16,771.43,2.66034944,0.48,3.24588288,-0.58553344,3,515230,软件ETF
20240313,汽车整车,1.3,1302.99,2.13971456,0.75,3.38999552,-1.25028096,4,515030,新能源车ETF
20240313,煤炭行业,-0.23,10950.44,1.88600336,1.72,0.50075264,1.38525072,5,515220,煤炭ETF
20240313,电力行业,0.4,14563.43,1.7058944,1.06,3.62827552,-1.92238112,6,561380,电网设备ETF
20240313,有色金属,0.53,12865.24,0.24188512,0.21,-0.22577008,0.4676552,10,512400,有色ETF
20240313,燃气,0.14,1280.32,-0.07389605,-0.49,-0.07352588,-0.00037017,12,561380,电网设备ETF
20240313,装修装饰,0.29,403.83,-0.1011848,-0.34,0.4399704,-0.5411552,13,510300,沪深300ETF
20240313,航天航空,1.0,35275.28,-0.38235008,-0.39,-0.53286224,0.15051216,20,512660,军工ETF
20240313,医药商业,-0.66,984.56,-0.4552051,-1.61,-0.13499518,-0.32020992,23,159929,医药ETF
20240313,家电行业,0.09,15507.16,-0.46948928,-0.29,0.1761128,-0.64560208,25,510150,消费ETF
20240313,公用事业,-0.2,6726.66,-0.52990603,-4.57,-0.06994248,-0.45996355,27,561380,电网设备ETF
20240313,贵金属,-0.41,932.62,-0.65552256,-1.25,-0.83195232,0.17642976,28,512400,有色ETF
20240313,水泥建材,-0.87,21502.85,-0.90660043,-2.97,-0.35541691,-0.55118352,32,510300,沪深300ETF
20240313,商业百货,-0.49,12712.09,-0.92829199,-2.06,-0.30103647,-0.62725552,33,510150,消费ETF
20240313,医疗器械,-0.2,764.68,-0.94562128,-1.03,-0.78950176,-0.15611952,35,159929,医药ETF
20240313,风电设备,0.1,938.67,-1.17433248,-2.12,0.84642256,-2.02075504,39,516160,新能源ETF
20240313,能源金属,-0.48,431.26,-1.79945264,-4.07,-1.45797056,-0.34148208,45,512400,有色ETF
20240313,石油行业,-0.15,4963.64,-2.0600976,-3.32,-0.35289792,-1.70719968,50,510300,沪深300ETF
20240313,生物制品,0.66,811.81,-2.32497264,-2.46,-0.60729264,-1.71768,53,510660,创新药ETF
20240313,化学制药,-0.16,25383.97,-2.46068528,-1.32,-1.75537072,-0.70531456,54,159929,医药ETF
20240313,小金属,0.66,1452.0,-2.77673408,-2.95,-2.84734768,0.0706136,57,512400,有色ETF
20240313,医疗服务,0.16,1014.77,-3.41316752,-2.6,-3.75555856,0.34239104,61,510660,创新药ETF
20240313,农牧饲渔,-1.0,11598.26,-3.535688,-3.98,-2.15877104,-1.37691696,62,510150,消费ETF
20240313,酿酒行业,-0.23,51855.99,-3.59768464,-1.98,-2.42960528,-1.16807936,63,512690,白酒ETF
20240313,船舶制造,-0.12,760.72,-3.81220432,-6.13,0.361604,-4.17380832,65,512660,军工ETF
20240313,通信设备,0.79,10532.72,-3.81941248,-0.75,0.09538304,-3.91479552,66,515880,通信ETF
20240313,食品饮料,-0.84,21353.17,-3.85812736,-3.29,-1.45432288,-2.40380448,67,510150,消费ETF
20240313,旅游酒店,-0.46,13438.05,-4.89195296,-7.5,-2.3504088,-2.54154416,69,510150,消费ETF
20240313,互联网服务,0.93,18321.78,-5.17737728,-1.02,-0.31854592,-4.85883136,70,515230,软件ETF
20240313,电网设备,-0.13,20154.89,-6.77535808,-4.09,-1.38351584,-5.39184224,72,561380,电网设备ETF
20240313,中药,-0.86,1441.29,-7.06048384,-5.72,-3.8747312,-3.18575264,73,159929,医药ETF
20240313,电池,-0.76,847.69,-9.3507592,-4.52,-5.37681488,-3.97394432,75,516160,新能源ETF
20240313,工程建设,-0.65,18485.6,-9.65910592,-6.36,-5.2487584,-4.41034752,77,510300,沪深300ETF
20240313,银行,-0.78,2955.59,-10.99424272,-6.97,-8.21456016,-2.77968256,79,512800,银行ETF
20240313,汽车零部件,0.87,28540.57,-12.78449792,-3.36,-8.32049792,-4.464,81,515030,新能源车ETF
20240313,半导体,0.25,1054.43,-12.87031296,-2.79,-9.17250048,-3.69781248,82,512480,半导体ETF
20240313,光伏设备,-0.76,1290.41,-16.21006576,-6.3,-8.56426736,-7.6457984,84,516290,光伏ETF
20240313,证券,-1.05,119704.36,-17.67665856,-10.1,-12.4516832,-5.22497536,85,512880,证券ETF
