date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260717,公用事业,0.59,8897.96,4.66998016,0.69,12.674304,-8.00432384,4,561380,电网设备ETF
20260717,锂电池,-4.82,16588.56,1.99153152,0.45,-4.33129472,6.32282624,8,516160,新能源ETF
20260717,医药商业,-4.41,1067.65,-5.11556062,-7.53,-1.83655374,-3.27900688,10,159929,医药ETF
20260717,风电设备,-4.03,1166.74,-5.35954112,-5.38,-4.01017552,-1.3493656,13,516160,新能源ETF
20260717,贵金属,-5.82,1836.48,-6.66729264,-4.61,-4.57620688,-2.09108576,29,512400,有色ETF
20260717,医疗器械,-5.42,858.37,-8.80468048,-3.24,2.00950448,-10.81418496,49,159929,医药ETF
20260717,能源金属,-4.52,753.51,-9.55666544,-6.53,-5.37230496,-4.18436048,4,512400,有色ETF
20260717,银行,0.4,4111.94,-11.17158656,-2.79,-3.858112,-7.31347456,17,512800,银行ETF
20260717,电网设备,-3.18,32378.49,-11.18372384,-2.82,-8.15849248,-3.02523136,19,561380,电网设备ETF
20260717,房地产,-3.44,1790.51,-13.1924952,-7.45,-8.26402992,-4.92846528,25,510300,沪深300ETF
20260717,电池,-4.73,1229.92,-13.57371392,-1.86,-13.0885632,-0.48515072,31,516160,新能源ETF
20260717,机器人,-7.23,9449.12,-13.69652112,-9.73,-6.86206096,-6.83446016,32,562500,机器人ETF
20260717,光伏设备,-4.02,1068.25,-14.65409408,-4.86,-7.8144576,-6.83963648,36,516290,光伏ETF
20260717,生物制品,-6.91,936.21,-17.58320736,-8.95,-7.91245856,-9.6707488,43,510660,创新药ETF
20260717,小金属,-5.02,3501.83,-21.20004304,-7.24,-13.24554448,-7.95449856,48,512400,有色ETF
20260717,食品饮料,-2.91,24505.85,-24.10517936,-6.32,-15.03241392,-9.07276544,3,510150,消费ETF
20260717,汽车零部件,-4.63,40335.49,-24.30810016,-4.55,-11.9872144,-12.32088576,4,515030,新能源车ETF
20260717,软件开发,-4.77,953.51,-25.90576896,-4.79,-13.38903296,-12.516736,5,515230,软件ETF
20260717,医疗服务,-8.63,1258.43,-38.31567104,-8.84,-18.18301184,-20.1326592,23,510660,创新药ETF
20260717,化学制药,-7.18,34820.0,-51.70904832,-6.96,-29.02504704,-22.68400128,31,159929,医药ETF
20260717,有色金属,-5.15,24216.23,-76.84650496,-6.6,-50.26493952,-26.58156544,35,512400,有色ETF
20260717,通信设备,-6.98,20740.57,-195.8890368,-9.18,-145.86941696,-50.01961984,43,515880,通信ETF
20260717,半导体,-9.87,2662.12,-250.62899712,-5.42,-195.01068288,-55.61831424,45,512480,半导体ETF
