date,open,close,high,low,volume
2013-01-04,2289.51,2276.992,2296.113,2256.56,139469931.0
2013-01-07,2271.663,2285.364,2293.317,2266.862,118162813.0
2013-01-08,2284.654,2276.07,2289.139,2262.979,122907877.0
2013-01-09,2271.299,2275.34,2283.896,2259.051,122014924.0
2013-01-10,2274.377,2283.658,2295.484,2268.648,120066676.0
2013-01-11,2285.185,2242.997,2290.205,2234.947,125068275.0
2013-01-14,2236.288,2311.74,2317.617,2235.107,144749889.0
2013-01-15,2312.468,2325.682,2332.783,2309.323,165645981.0
2013-01-16,2322.158,2309.499,2326.764,2279.507,153511167.0
2013-01-17,2305.14,2284.909,2305.602,2275.877,119101835.0
2013-01-18,2295.809,2317.07,2324.509,2285.972,125438026.0
2013-01-21,2321.49,2328.221,2329.581,2305.099,134680458.0
2013-01-22,2326.49,2315.139,2335.806,2301.301,149466584.0
2013-01-23,2308.521,2320.911,2325.118,2296.491,118179722.0
2013-01-24,2320.258,2302.598,2362.943,2287.296,161031674.0
2013-01-25,2300.001,2291.304,2308.38,2288.262,92605741.0
2013-01-28,2295.352,2346.505,2346.921,2295.352,128383760.0
2013-01-29,2347.215,2358.977,2363.797,2337.353,141853934.0
2013-01-30,2360.748,2382.475,2383.763,2347.89,149878907.0
2013-01-31,2383.426,2385.422,2391.821,2371.226,139707892.0
2013-02-01,2377.414,2419.02,2421.154,2369.57,140818172.0
2013-02-04,2425.921,2428.154,2440.376,2417.585,167551402.0
2013-02-05,2411.001,2433.13,2437.415,2403.302,150754505.0
2013-02-06,2432.677,2434.477,2441.726,2427.699,116579966.0
2013-02-07,2430.688,2418.53,2433.893,2394.218,120008634.0
2013-02-08,2416.619,2432.402,2443.032,2414.398,109070386.0
2013-02-18,2441.906,2421.558,2444.804,2415.429,116174994.0
2013-02-19,2420.265,2382.914,2427.075,2373.535,123473334.0
2013-02-20,2383.493,2397.178,2397.941,2370.608,110280577.0
2013-02-21,2378.822,2325.951,2378.822,2309.171,144059478.0
2013-02-22,2322.94,2314.164,2330.879,2308.76,96981828.0
2013-02-25,2320.618,2325.819,2338.78,2315.012,88367374.0
2013-02-26,2313.74,2293.341,2340.709,2289.887,117638667.0
2013-02-27,2297.767,2313.22,2324.627,2292.034,97824887.0
2013-02-28,2322.323,2365.593,2366.164,2308.916,126950494.0
2013-03-01,2364.544,2359.506,2369.649,2330.858,120312752.0
2013-03-04,2332.08,2273.404,2333.54,2259.247,161750025.0
2013-03-05,2274.808,2326.306,2328.143,2270.1,131136598.0
