date,open,close,high,low,volume
2023-01-03,3.46,3.61,3.62,3.46,275814.19
2023-01-04,3.65,3.69,3.74,3.61,401749.54
2023-01-05,3.69,3.65,3.69,3.63,211944.0
2023-01-06,3.66,3.57,3.68,3.57,199758.0
2023-01-09,3.58,3.59,3.65,3.58,146007.0
2023-01-10,3.6,3.6,3.64,3.55,156302.0
2023-01-11,3.62,3.54,3.62,3.53,140656.0
2023-01-12,3.54,3.56,3.6,3.52,142315.0
2023-01-13,3.58,3.54,3.59,3.51,129479.4
2023-01-16,3.56,3.59,3.62,3.53,175549.61
2023-01-17,3.6,3.53,3.6,3.51,150258.0
2023-01-18,3.53,3.58,3.59,3.51,180899.73
2023-01-19,3.57,3.63,3.64,3.57,218441.95
2023-01-20,3.63,3.67,3.69,3.61,214411.86
2023-01-30,3.73,3.75,3.78,3.7,308188.0
2023-01-31,3.75,3.74,3.76,3.71,198175.43
2023-02-01,3.69,3.88,3.89,3.67,537407.45
2023-02-02,3.88,3.85,3.94,3.83,408453.22
2023-02-03,3.83,4.0,4.08,3.82,976450.13
2023-02-06,3.97,4.12,4.14,3.93,1018559.98
2023-02-07,4.08,4.09,4.14,4.02,753393.18
2023-02-08,4.06,4.03,4.12,3.99,619210.0
2023-02-09,3.99,4.17,4.17,3.95,855239.89
2023-02-10,4.15,4.14,4.24,4.11,808215.29
2023-02-13,4.1,4.1,4.15,4.03,534394.37
2023-02-14,4.1,4.06,4.15,4.05,418326.15
2023-02-15,4.01,4.17,4.18,4.01,803702.87
2023-02-16,4.14,4.1,4.28,4.06,876924.84
2023-02-17,4.11,3.97,4.14,3.95,569712.55
2023-02-20,3.95,4.03,4.05,3.93,329938.31
2023-02-21,4.03,4.03,4.12,3.97,399945.49
2023-02-22,4.01,4.03,4.05,3.91,343567.74
2023-02-23,4.04,3.89,4.05,3.86,439599.8
2023-02-24,3.93,3.93,3.96,3.88,261977.01
2023-02-27,3.89,3.83,3.95,3.82,266723.0
2023-02-28,3.93,3.97,4.03,3.88,513876.8
2023-03-01,3.98,4.17,4.17,3.98,943052.89
2023-03-02,4.2,4.19,4.26,4.15,743505.29
2023-03-03,4.19,4.11,4.23,4.05,484590.0
2023-03-06,4.12,4.06,4.15,4.03,345987.0
2023-03-07,4.05,3.9,4.09,3.9,389534.0
2023-03-08,3.9,4.04,4.06,3.9,376430.32
2023-03-09,4.07,4.11,4.14,3.96,471253.46
2023-03-10,4.08,4.13,4.22,4.06,584101.82
2023-03-13,4.12,4.21,4.22,4.07,616311.12
2023-03-14,4.16,4.21,4.28,4.11,792143.51
2023-03-15,4.25,4.13,4.26,4.12,505876.14
2023-03-16,4.09,4.1,4.16,4.06,418094.76
2023-03-17,4.15,4.27,4.32,4.14,842808.0
2023-03-20,4.3,4.19,4.33,4.18,558290.48
2023-03-21,4.18,4.24,4.26,4.12,512520.17
2023-03-22,4.25,4.37,4.38,4.2,802264.08
2023-03-23,4.33,4.35,4.43,4.28,666949.21
2023-03-24,4.33,4.39,4.4,4.24,715808.41
2023-03-27,4.38,4.43,4.44,4.27,758345.02
2023-03-28,4.39,4.32,4.41,4.24,594878.97
2023-03-29,4.29,4.31,4.4,4.21,550450.07
2023-03-30,4.34,4.24,4.45,4.21,651483.71
2023-03-31,4.23,4.4,4.42,4.13,844712.13
2023-04-03,4.37,4.54,4.55,4.34,1064851.61
2023-04-04,4.53,4.47,4.57,4.41,871334.69
2023-04-06,4.41,4.35,4.47,4.35,657492.75
2023-04-07,4.39,4.55,4.6,4.29,926655.77
2023-04-10,4.52,4.29,4.58,4.27,974026.27
2023-04-11,4.29,4.52,4.53,4.22,1021296.17
2023-04-12,4.42,4.44,4.49,4.28,1219032.79
2023-04-13,4.41,4.56,4.79,4.28,1908929.72
2023-04-14,4.57,4.47,4.71,4.41,1260924.32
2023-04-17,4.39,4.13,4.42,4.12,1251721.14
2023-04-18,4.12,3.97,4.12,3.93,774849.62
2023-04-19,3.96,3.98,4.09,3.94,592835.95
2023-04-20,3.97,3.88,4.01,3.84,626790.32
2023-04-21,3.85,3.63,3.86,3.63,825376.59
2023-04-24,3.58,3.58,3.67,3.55,514402.5
2023-04-25,3.58,3.45,3.58,3.39,471170.99
2023-04-26,3.45,3.38,3.49,3.35,440533.22
2023-04-27,3.44,3.49,3.63,3.41,628383.97
2023-04-28,3.47,3.72,3.74,3.47,667558.42
2023-05-04,3.67,3.74,3.76,3.63,492311.85
2023-05-05,3.75,3.77,3.8,3.68,500146.22
2023-05-08,3.75,3.82,3.86,3.71,474868.7
2023-05-09,3.82,3.76,3.85,3.74,426177.04
2023-05-10,3.74,3.75,3.84,3.72,339780.66
2023-05-11,3.75,3.77,3.81,3.72,363718.94
2023-05-12,3.75,3.81,3.85,3.67,504970.74
2023-05-15,3.79,3.69,3.81,3.63,441725.31
2023-05-16,3.71,3.56,3.71,3.53,336627.75
2023-05-17,3.54,3.67,3.68,3.52,291955.53
2023-05-18,3.67,3.81,3.84,3.64,487660.31
2023-05-19,3.79,3.8,3.84,3.76,331595.52
2023-05-22,3.77,3.73,3.81,3.71,274255.56
2023-05-23,3.73,3.63,3.74,3.61,307896.65
2023-05-24,3.63,3.73,3.81,3.6,503637.05
2023-05-25,3.74,3.66,3.78,3.6,411069.74
2023-05-26,3.67,3.74,3.79,3.61,429786.86
2023-05-29,3.74,3.74,3.8,3.73,374426.0
