date,open,close,high,low,volume
2023-01-03,36.87,38.04,38.31,36.55,43569.12
2023-01-04,38.19,37.82,38.98,37.36,30556.9
2023-01-05,37.75,39.27,39.38,37.61,42569.03
2023-01-06,39.07,39.69,40.11,38.87,33999.6
2023-01-09,39.58,40.24,40.78,39.17,40536.4
2023-01-10,40.14,40.59,40.83,39.65,23822.36
2023-01-11,40.63,41.24,42.3,40.4,47219.99
2023-01-12,41.96,41.12,42.03,40.41,29837.33
2023-01-13,41.25,40.89,41.27,40.23,24120.72
2023-01-16,40.67,41.9,42.51,40.67,34070.04
2023-01-17,41.93,42.98,43.18,41.73,38536.58
2023-01-18,42.98,43.0,43.71,42.44,26047.57
2023-01-19,42.91,44.44,44.45,42.6,39405.14
2023-01-20,44.51,44.59,44.89,43.3,34370.84
2023-01-30,45.08,43.26,45.47,43.19,49338.83
2023-01-31,43.37,43.6,44.09,42.91,31782.59
2023-02-01,44.06,44.73,45.36,43.78,36248.48
2023-02-02,44.98,45.72,46.85,44.74,45035.29
2023-02-03,45.72,46.11,46.64,44.58,42646.41
2023-02-06,46.11,46.82,47.05,45.49,39119.76
2023-02-07,46.53,46.58,46.82,45.67,34200.29
2023-02-08,46.58,45.18,46.73,45.17,37778.64
2023-02-09,44.85,46.9,47.25,44.58,46868.85
2023-02-10,46.81,47.5,47.83,46.31,55910.19
2023-02-13,47.4,46.48,48.16,46.43,39192.88
2023-02-14,46.39,46.29,47.12,45.75,30046.07
2023-02-15,45.98,46.34,46.79,45.57,33280.77
2023-02-16,45.99,45.82,47.29,45.25,38738.56
2023-02-17,45.74,44.07,46.09,44.05,40333.76
2023-02-20,44.07,44.41,44.75,43.38,35418.32
2023-02-21,44.64,44.15,45.27,43.51,29222.4
2023-02-22,43.9,45.08,45.22,43.5,27688.59
2023-02-23,44.82,44.59,45.15,44.4,17960.51
2023-02-24,44.77,45.28,45.55,44.28,29919.48
2023-02-27,45.13,44.89,45.19,44.06,29863.63
2023-02-28,44.83,45.73,46.26,44.83,31176.49
2023-03-01,45.64,45.47,45.95,44.86,18089.59
2023-03-02,45.47,44.36,45.9,44.16,27970.31
2023-03-03,44.23,43.83,44.89,43.24,32693.65
2023-03-06,43.99,43.63,44.67,43.0,41720.85
2023-03-07,43.59,43.28,44.25,43.02,30689.35
2023-03-08,43.47,45.07,46.85,43.31,59215.64
2023-03-09,44.96,44.38,45.25,44.28,27374.24
2023-03-10,44.02,44.19,45.14,43.64,25870.21
2023-03-13,44.76,45.42,45.99,44.52,41654.3
2023-03-14,45.83,44.66,45.91,44.29,44448.79
2023-03-15,44.89,45.67,46.61,44.66,38778.62
2023-03-16,45.72,47.37,48.56,45.72,74253.74
2023-03-17,47.9,48.95,49.92,47.45,67235.45
2023-03-20,49.31,49.22,49.52,47.97,48913.56
2023-03-21,49.19,50.05,50.76,48.83,50774.44
2023-03-22,50.05,50.27,50.51,49.53,29027.73
2023-03-23,50.23,50.86,51.28,49.92,43102.4
2023-03-24,50.87,49.46,50.99,49.13,45778.14
2023-03-27,49.41,48.69,50.1,48.17,42480.58
2023-03-28,48.73,47.85,48.73,47.76,21848.04
2023-03-29,47.94,48.98,49.35,47.28,31231.65
2023-03-30,48.98,48.13,49.28,47.56,32023.54
2023-03-31,48.26,48.34,48.39,47.35,25688.79
2023-04-03,48.19,47.35,48.93,47.33,52499.21
2023-04-04,47.58,47.64,47.94,46.77,53276.34
