date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20250704,885456.TI,互联网金融,南凌科技,26.12,0.33,6250.75,207,19.98,517.0,477.0,40.0,512880,证券ETF
20250704,885866.TI,数字货币,长亮科技,18.13,1.34,2391.57,94,13.31,323.0,284.0,38.0,515230,软件ETF
20250704,885980.TI,华为鲲鹏,长亮科技,18.13,-0.1,1386.46,167,13.31,240.0,221.0,18.0,515230,软件ETF
20250704,885362.TI,云计算,*ST云创,16.33,0.16,3751.29,202,22.78,295.0,278.0,17.0,515230,软件ETF
20250704,885757.TI,区块链,杭州园林,20.88,0.34,1545.44,259,20.0,546.0,531.0,14.0,515230,软件ETF
20250704,886013.TI,信创,*ST云创,16.33,0.0,1955.83,297,22.78,421.0,408.0,12.0,515230,软件ETF
20250704,885982.TI,华为欧拉,长亮科技,18.13,0.12,1502.47,45,13.31,81.0,70.0,11.0,515230,软件ETF
20250704,885603.TI,网络游戏,巨人网络,25.14,0.09,1537.83,64,9.07,115.0,106.0,9.0,159869,游戏ETF
20250704,886038.TI,超导概念,沃尔核材,24.31,-0.85,1668.13,25,7.57,50.0,44.0,6.0,561380,电网设备ETF
20250704,885923.TI,鸿蒙概念,长亮科技,18.13,-0.15,1867.13,243,13.31,345.0,339.0,5.0,515230,软件ETF
20250704,885874.TI,云游戏,巨人网络,25.14,0.32,1313.71,26,9.07,61.0,56.0,5.0,159869,游戏ETF
20250704,886019.TI,AIGC概念,*ST云创,16.33,-0.34,1943.42,241,22.78,337.0,332.0,4.0,159381,创业板人工智能ETF
20250704,886031.TI,ChatGPT概念,*ST云创,16.33,-0.04,1803.13,138,22.78,223.0,220.0,3.0,159381,创业板人工智能ETF
20250704,885927.TI,CRO概念,汇宇制药,20.93,0.28,746.35,64,18.79,71.0,69.0,2.0,510660,创新药ETF
20250704,886041.TI,数据要素,*ST广道,5.87,-0.19,1180.3,364,29.87,455.0,454.0,1.0,515230,软件ETF
20250704,885956.TI,智慧政务,*ST云创,16.33,0.22,1441.59,206,22.78,260.0,260.0,0.0,515230,软件ETF
20250704,886051.TI,减肥药,海正药业,10.65,0.61,1283.64,54,10.02,84.0,84.0,0.0,510660,创新药ETF
20250704,885780.TI,啤酒概念,泸州老窖,113.93,-0.71,1499.33,29,0.91,10.0,11.0,-1.0,512690,白酒ETF
20250704,885462.TI,乳业,科拓生物,18.76,-0.25,2126.99,33,12.67,15.0,17.0,-1.0,510150,消费ETF
20250704,885819.TI,电力物联网,林洋能源,5.96,-0.91,1845.09,79,4.38,56.0,58.0,-2.0,561380,电网设备ETF
20250704,886058.TI,华为昇腾,天阳科技,22.81,-0.3,1421.99,77,10.19,102.0,104.0,-2.0,515230,软件ETF
20250704,886050.TI,算力租赁,南凌科技,26.12,-0.21,1258.02,143,19.98,248.0,251.0,-2.0,515230,软件ETF
20250704,885947.TI,DRG/DIP,塞力医疗,21.08,0.07,1040.85,23,10.02,13.0,16.0,-2.0,159929,医药ETF
20250704,886015.TI,创新药,广生堂,51.34,0.72,1238.22,217,20.01,255.0,258.0,-2.0,510660,创新药ETF
20250704,885914.TI,煤炭概念,华银电力,6.09,-0.08,1865.21,79,9.93,61.0,64.0,-3.0,515220,煤炭ETF
20250704,885936.TI,绿色电力,韶能股份,5.56,-0.12,1001.6,309,10.1,310.0,316.0,-6.0,516160,新能源ETF
20250704,885951.TI,预制菜,ST岭南,1.9,-0.91,1086.82,105,2.7,49.0,57.0,-7.0,510150,消费ETF
20250704,885733.TI,航运概念,海航科技,3.73,-0.43,1597.77,80,5.07,60.0,67.0,-7.0,510300,沪深300ETF
20250704,886054.TI,光刻机,芯碁微装,83.75,-1.65,1297.53,37,6.61,32.0,43.0,-10.0,588710,科创半导体设备ETF
20250704,885878.TI,HJT电池,*ST海源,6.65,-1.39,2164.73,59,2.62,47.0,59.0,-11.0,516290,光伏ETF
20250704,885311.TI,智能电网,沃尔核材,24.31,-0.86,3040.49,241,7.57,184.0,196.0,-11.0,561380,电网设备ETF
20250704,885497.TI,旅游概念,巨人网络,25.14,-0.43,2648.03,128,9.07,69.0,80.0,-11.0,510150,消费ETF
20250704,885876.TI,网红经济,浔兴股份,9.05,-0.97,1432.75,112,4.62,78.0,90.0,-12.0,512980,传媒ETF
20250704,885919.TI,碳中和,杭州园林,20.88,-0.75,1669.48,240,20.0,202.0,216.0,-13.0,516160,新能源ETF
20250704,886004.TI,虚拟电厂,新中港,8.54,-0.6,1287.03,111,10.05,87.0,101.0,-13.0,561380,电网设备ETF
20250704,886000.TI,一体化压铸,盛德鑫泰,36.01,-1.35,1128.16,53,5.72,29.0,44.0,-14.0,515030,新能源车ETF
