date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260106,886021.TI,国企改革,陕西旅游,132.0,1.55,1506.97,2896,64.1,2980.0,2714.0,265.0,510300,沪深300ETF
20260106,885456.TI,互联网金融,汉鑫科技,48.89,2.14,7030.09,215,29.99,622.0,491.0,130.0,512880,证券ETF
20260106,885531.TI,光伏概念,苏大维格,39.78,1.72,4167.05,561,20.0,1290.0,1194.0,96.0,516290,光伏ETF
20260106,885936.TI,绿色电力,华蓝集团,20.99,1.3,1180.12,367,12.73,628.0,555.0,72.0,516160,新能源ETF
20260106,885709.TI,虚拟现实,苏大维格,39.78,1.44,1053.98,284,20.0,1049.0,977.0,71.0,159869,游戏ETF
20260106,885728.TI,人工智能,汉鑫科技,48.89,1.33,1440.05,1029,29.99,2510.0,2442.0,68.0,159381,创业板人工智能ETF
20260106,885736.TI,无人驾驶,汉鑫科技,48.89,2.3,3091.4,390,29.99,1217.0,1148.0,68.0,515030,新能源车ETF
20260106,885757.TI,区块链,岩山科技,8.58,1.3,1714.45,262,10.0,795.0,728.0,66.0,515230,软件ETF
20260106,886019.TI,AIGC概念,汉鑫科技,48.89,1.31,2278.71,268,29.99,839.0,788.0,51.0,159381,创业板人工智能ETF
20260106,886042.TI,存储芯片,珂玛科技,99.81,2.01,1889.14,159,15.05,877.0,829.0,48.0,512480,半导体ETF
20260106,886041.TI,数据要素,汉鑫科技,48.89,1.52,1362.05,387,29.99,801.0,755.0,45.0,515230,软件ETF
20260106,885923.TI,鸿蒙概念,倍益康,58.44,1.64,2095.93,260,29.98,514.0,471.0,42.0,515230,软件ETF
20260106,885914.TI,煤炭概念,鄂尔多斯,14.3,2.24,2200.68,85,10.0,162.0,121.0,41.0,515220,煤炭ETF
20260106,885945.TI,汽车芯片,豪恩汽电,177.49,1.99,1225.47,137,12.93,592.0,551.0,40.0,512480,半导体ETF
20260106,885921.TI,储能,谱尼测试,13.82,1.31,2487.52,788,19.96,1794.0,1755.0,39.0,516160,新能源ETF
20260106,885461.TI,充电桩,熵基科技,47.59,1.19,6473.23,381,20.0,828.0,791.0,37.0,516160,新能源ETF
20260106,885775.TI,燃料电池,珂玛科技,99.81,1.57,2122.53,209,15.05,547.0,510.0,37.0,516160,新能源ETF
20260106,885494.TI,一带一路,雷尔伟,26.51,1.29,2526.15,742,20.01,1515.0,1478.0,36.0,510300,沪深300ETF
20260106,885530.TI,黄金概念,浩通科技,32.5,2.2,3621.75,78,12.03,348.0,311.0,36.0,512400,有色ETF
20260106,885743.TI,军民融合,星辰科技,25.82,1.81,1828.53,243,11.87,908.0,875.0,32.0,512660,军工ETF
20260106,886006.TI,钙钛矿电池,国晟科技,21.3,2.1,1044.45,68,10.02,229.0,201.0,28.0,516290,光伏ETF
20260106,886069.TI,人形机器人,万集科技,37.66,1.06,2597.7,404,20.01,1326.0,1299.0,27.0,562500,机器人ETF
20260106,885919.TI,碳中和,汉鑫科技,48.89,1.4,2001.68,266,29.99,422.0,396.0,26.0,516160,新能源ETF
20260106,885343.TI,稀土永磁,中铝国际,5.98,1.64,3421.93,62,9.93,205.0,180.0,25.0,512400,有色ETF
20260106,886031.TI,ChatGPT概念,天利科技,32.21,1.06,2047.31,140,20.01,509.0,484.0,24.0,159381,创业板人工智能ETF
20260106,885517.TI,机器人概念,汉鑫科技,48.89,1.37,4180.53,1151,29.99,2561.0,2536.0,24.0,562500,机器人ETF
20260106,885997.TI,比亚迪概念,华测导航,42.33,1.42,1978.02,649,16.13,1662.0,1639.0,23.0,515030,新能源车ETF
20260106,885823.TI,氢能源,上能电气,38.92,1.47,2725.1,366,11.52,878.0,857.0,21.0,516160,新能源ETF
20260106,885564.TI,无人机,汉鑫科技,48.89,1.57,3271.31,436,29.99,1389.0,1368.0,20.0,512660,军工ETF
20260106,886032.TI,固态电池,海希通讯,29.61,1.77,1401.54,280,16.85,840.0,819.0,20.0,516160,新能源ETF
20260106,885427.TI,高端装备,雷尔伟,26.51,1.26,3449.17,345,20.01,869.0,849.0,19.0,159638,高端装备ETF
20260106,885733.TI,航运概念,君正集团,5.31,1.24,1770.19,84,9.48,105.0,86.0,18.0,510300,沪深300ETF
20260106,886067.TI,低空经济,航天环宇,74.63,1.5,2324.52,465,20.0,1424.0,1408.0,15.0,515030,新能源车ETF
20260106,886050.TI,算力租赁,汉鑫科技,48.89,1.46,1412.28,156,29.99,341.0,326.0,14.0,515230,软件ETF
20260106,885311.TI,智能电网,上能电气,38.92,1.14,3753.15,259,11.52,470.0,457.0,13.0,561380,电网设备ETF
20260106,885908.TI,第三代半导体,珂玛科技,99.81,1.57,2009.72,157,15.05,456.0,442.0,13.0,512480,半导体ETF
20260106,885928.TI,钠离子电池,道氏技术,30.91,1.8,1348.96,134,14.52,477.0,463.0,13.0,516160,新能源ETF
20260106,885951.TI,预制菜,锦江在线,16.59,1.23,1193.18,100,7.24,84.0,73.0,11.0,510150,消费ETF
20260106,885566.TI,大飞机,航天环宇,74.63,1.69,4094.19,146,20.0,579.0,567.0,11.0,512660,军工ETF
20260106,885878.TI,HJT电池,国晟科技,21.3,1.96,2888.77,64,10.02,149.0,140.0,8.0,516290,光伏ETF
20260106,885866.TI,数字货币,证通电子,10.9,1.25,2480.69,92,9.99,204.0,196.0,7.0,515230,软件ETF
20260106,885426.TI,海工装备,天力复合,87.77,1.63,3775.43,262,29.99,794.0,786.0,7.0,159638,高端装备ETF
20260106,885934.TI,元宇宙,联建光电,8.2,1.35,2031.64,180,20.06,563.0,557.0,6.0,159869,游戏ETF
20260106,886054.TI,光刻机,苏大维格,39.78,1.72,1993.73,48,20.0,132.0,126.0,5.0,588710,科创半导体设备ETF
20260106,886058.TI,华为昇腾,星环科技,126.32,1.53,1772.11,100,20.0,256.0,251.0,4.0,515230,软件ETF
20260106,885425.TI,特高压,航天电子,23.93,1.03,4460.64,117,10.02,298.0,296.0,2.0,561380,电网设备ETF
20260106,886004.TI,虚拟电厂,苏文电能,23.27,1.19,1595.21,136,11.45,231.0,229.0,2.0,561380,电网设备ETF
20260106,885641.TI,风电,星辰科技,25.82,1.27,1301.57,407,11.87,846.0,843.0,2.0,516160,新能源ETF
20260106,885462.TI,乳业,万辰集团,212.7,1.21,2265.15,35,5.18,21.0,20.0,1.0,510150,消费ETF
