date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20250409,881121.TI,半导体,华岭股份,7932.91,4.47,161,29.99,25.27,355.0,316.0,39.0,512480,半导体ETF
20250409,881157.TI,证券,东吴证券,1356.66,1.83,49,6.42,7.62,151.0,121.0,29.0,512880,证券ETF
20250409,881272.TI,软件开发,恒拓开源,1840.56,4.92,137,29.97,16.87,193.0,164.0,28.0,515230,软件ETF
20250409,881166.TI,军工装备,通易航天,1661.47,9.29,81,29.99,14.26,129.0,102.0,26.0,512660,军工ETF
20250409,881153.TI,房地产,特发服务,1403.62,3.72,94,11.8,45.85,72.0,52.0,19.0,510300,沪深300ETF
20250409,881271.TI,IT服务,星图测控,10184.3,4.81,126,21.49,93.73,171.0,152.0,18.0,515230,软件ETF
20250409,881273.TI,白酒,皇台酒业,3137.32,1.9,20,4.76,12.99,84.0,67.0,17.0,512690,白酒ETF
20250409,881117.TI,通用设备,新芝生物,5843.98,4.26,247,29.94,16.71,144.0,127.0,16.0,159638,高端装备ETF
20250409,881130.TI,计算机设备,中船汉光,2967.84,4.28,81,14.45,16.95,100.0,85.0,15.0,515230,软件ETF
20250409,881133.TI,饮料制造,品渥食品,4733.75,2.84,45,19.99,36.19,55.0,44.0,11.0,512690,白酒ETF
20250409,881129.TI,通信设备,利尔达,4432.27,3.63,89,16.14,12.95,123.0,112.0,11.0,515880,通信ETF
20250409,881118.TI,专用设备,浩淼科技,5231.33,3.65,189,30.0,21.06,111.0,100.0,11.0,159638,高端装备ETF
20250409,881116.TI,建筑装饰,中设咨询,3130.52,3.47,152,30.0,6.24,74.0,63.0,10.0,510300,沪深300ETF
20250409,881158.TI,零售,小商品城,1779.08,3.9,72,10.04,13.37,123.0,113.0,9.0,510150,消费ETF
20250409,881126.TI,汽车零部件,泰鸿万立,4626.13,2.82,251,253.95,30.44,178.0,170.0,7.0,515030,新能源车ETF
20250409,881162.TI,通信服务,广脉科技,2585.48,3.39,45,23.39,26.06,78.0,70.0,7.0,515880,通信ETF
20250409,881170.TI,小金属,西部材料,3889.94,2.02,24,7.0,20.18,57.0,50.0,6.0,512400,有色ETF
20250409,881122.TI,光学光电子,纬达光电,3371.23,2.16,107,10.64,18.92,74.0,68.0,6.0,512480,半导体ETF
20250409,881275.TI,游戏,完美世界,7014.37,2.3,24,7.26,11.38,36.0,30.0,6.0,159869,游戏ETF
20250409,881115.TI,建筑材料,科创新材,4054.82,2.74,74,11.28,11.74,37.0,30.0,6.0,510300,沪深300ETF
20250409,881164.TI,文化传媒,流金科技,2404.59,2.76,88,10.99,6.36,57.0,50.0,6.0,512980,传媒ETF
20250409,881151.TI,机场航运,海南机场,1986.53,4.19,13,9.97,3.75,22.0,16.0,6.0,510300,沪深300ETF
20250409,881181.TI,环境治理,中航泰达,3105.04,2.5,114,16.17,12.5,49.0,43.0,5.0,516160,新能源ETF
20250409,881278.TI,电网设备,晨光电缆,4284.65,2.62,131,12.63,8.38,65.0,59.0,5.0,561380,电网设备ETF
20250409,881149.TI,公路铁路运输,海汽集团,1354.38,3.0,31,10.01,18.13,24.0,19.0,5.0,510300,沪深300ETF
20250409,881125.TI,汽车整车,海马汽车,2799.12,1.0,23,4.18,3.49,76.0,71.0,4.0,515030,新能源车ETF
20250409,881109.TI,化学制品,美农生物,5258.48,1.94,170,16.99,31.4,85.0,80.0,4.0,510300,沪深300ETF
20250409,881169.TI,贵金属,湖南黄金,2555.93,2.38,12,5.91,20.98,29.0,25.0,4.0,512400,有色ETF
