date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260728,881155.TI,银行,农业银行,1338.79,1.04,84,3.57,6.96,160.0,104.0,55.0,512800,银行ETF
20260728,881273.TI,白酒,金种子酒,1983.36,2.96,19,10.02,7.47,73.0,53.0,19.0,512690,白酒ETF
20260728,881125.TI,汽车整车,曙光股份,2516.34,1.78,23,10.16,2.71,38.0,30.0,7.0,515030,新能源车ETF
20260728,881131.TI,白色家电,海立股份,7343.48,0.02,44,9.98,13.66,40.0,34.0,6.0,510150,消费ETF
20260728,881158.TI,零售,东百集团,1699.11,1.23,71,9.96,8.61,37.0,32.0,5.0,510150,消费ETF
20260728,881164.TI,文化传媒,天地在线,2388.27,1.26,84,9.98,16.97,57.0,51.0,5.0,512980,传媒ETF
20260728,881162.TI,通信服务,*ST元道,2461.36,0.04,44,20.0,3.12,48.0,43.0,4.0,515880,通信ETF
20260728,881268.TI,工程机械,厦工股份,2888.95,0.39,36,5.58,3.03,20.0,16.0,3.0,159638,高端装备ETF
20260728,881149.TI,公路铁路运输,皖通高速,1272.18,0.71,32,3.36,19.08,12.0,8.0,3.0,510300,沪深300ETF
20260728,881133.TI,饮料制造,品渥食品,4434.65,2.16,47,10.81,20.71,23.0,19.0,3.0,512690,白酒ETF
20260728,881156.TI,保险,中国平安,2060.03,0.53,5,1.48,54.2,29.0,27.0,2.0,512800,银行ETF
20260728,881152.TI,物流,东方嘉盛,4819.35,0.76,50,9.98,12.34,14.0,12.0,2.0,510300,沪深300ETF
20260728,881173.TI,小家电,鸿智科技,3779.94,1.26,26,6.45,10.57,7.0,5.0,2.0,510150,消费ETF
20260728,881180.TI,石油加工贸易,渤海化学,3215.08,-0.1,27,3.09,3.0,19.0,17.0,1.0,510300,沪深300ETF
20260728,881151.TI,机场航运,吉祥航空,1788.02,0.46,13,1.48,10.99,12.0,10.0,1.0,510300,沪深300ETF
20260728,881178.TI,教育,传智教育,3501.08,2.22,15,9.97,6.62,6.0,5.0,1.0,510300,沪深300ETF
20260728,881182.TI,美容护理,润本股份,4663.78,-0.3,33,7.21,20.98,12.0,12.0,0.0,510150,消费ETF
20260728,881137.TI,造纸,安妮股份,1930.62,-0.1,24,6.37,7.68,6.0,7.0,0.0,510300,沪深300ETF
20260728,881179.TI,其他社会服务,兰生股份,17637.1,-0.06,84,6.29,7.94,11.0,12.0,0.0,510300,沪深300ETF
20260728,881264.TI,化学纤维,恒申新材,3428.43,0.07,29,3.5,6.51,10.0,11.0,0.0,510300,沪深300ETF
20260728,881174.TI,厨卫电器,老板电器,5243.79,0.18,9,3.86,16.14,1.0,1.0,0.0,510150,消费ETF
20260728,881148.TI,港口航运,中远海特,1176.32,0.24,36,3.7,11.2,26.0,25.0,0.0,510300,沪深300ETF
20260728,881102.TI,养殖业,晓鸣股份,2600.8,0.27,36,2.48,14.48,13.0,13.0,0.0,510150,消费ETF
20260728,881143.TI,医药商业,塞力医疗,4341.41,0.35,32,9.97,16.43,8.0,8.0,0.0,159929,医药ETF
20260728,881283.TI,多元金融,仁东控股,1025.96,0.43,26,7.29,9.57,12.0,12.0,0.0,512880,证券ETF
20260728,881159.TI,贸易,五矿发展,2372.62,1.44,14,6.39,9.49,3.0,3.0,0.0,510300,沪深300ETF
20260728,881272.TI,软件开发,科蓝软件,1706.71,1.46,138,19.95,8.96,93.0,93.0,0.0,515230,软件ETF
20260728,881136.TI,服装家纺,中胤时尚,2639.18,1.48,75,17.15,15.23,17.0,18.0,0.0,510300,沪深300ETF
20260728,881103.TI,农产品加工,华资实业,3323.22,1.53,43,10.0,9.46,10.0,9.0,0.0,510150,消费ETF
20260728,881132.TI,黑色家电,辰奕智能,3787.69,-0.92,9,2.85,22.01,3.0,5.0,-1.0,510150,消费ETF
20260728,881144.TI,医疗器械,爱朋医疗,10143.1,-0.07,140,18.58,25.98,49.0,51.0,-1.0,159929,医药ETF
20260728,881277.TI,电机,晨光电机,3033.37,-0.83,26,2.61,18.88,6.0,9.0,-2.0,561380,电网设备ETF
20260728,881146.TI,燃气,升达林业,1728.21,-0.57,27,1.14,3.55,10.0,13.0,-2.0,561380,电网设备ETF
20260728,881275.TI,游戏,大晟文化,8294.93,-0.08,24,2.86,3.24,27.0,30.0,-2.0,159869,游戏ETF
20260728,881112.TI,钢铁,广东明珠,1464.19,-0.01,44,4.76,6.16,17.0,19.0,-2.0,510300,沪深300ETF
20260728,881135.TI,纺织制造,兴业科技,2108.97,0.3,33,4.11,24.6,10.0,13.0,-2.0,510300,沪深300ETF
20260728,881280.TI,风电设备,电气风电,4066.14,0.08,31,6.71,8.43,24.0,27.0,-3.0,516160,新能源ETF
20260728,881138.TI,包装印刷,嘉美包装,3997.44,0.46,46,10.04,12.61,20.0,23.0,-3.0,510300,沪深300ETF
20260728,881169.TI,贵金属,山东黄金,4651.58,-1.96,14,0.6,26.6,59.0,64.0,-4.0,512400,有色ETF
20260728,881105.TI,煤炭开采加工,大有能源,2722.45,-1.05,34,2.51,5.72,30.0,35.0,-4.0,515220,煤炭ETF
20260728,881142.TI,生物制品,派林生物,5531.31,-1.95,55,2.9,9.95,22.0,28.0,-5.0,510660,创新药ETF
20260728,881177.TI,互联网电商,青木科技,8309.39,-1.04,20,6.64,34.99,17.0,22.0,-5.0,515230,软件ETF
20260728,881141.TI,中药,ST万邦,3047.96,-0.02,68,9.98,10.03,32.0,37.0,-5.0,159929,医药ETF
20260728,881114.TI,金属新材料,昆工科技,12508.1,-2.19,34,5.17,13.43,14.0,21.0,-6.0,512400,有色ETF
20260728,881108.TI,化学原料,佳先股份,2971.35,-0.28,59,5.85,13.2,29.0,36.0,-6.0,510300,沪深300ETF
20260728,881153.TI,房地产,荣安地产,1549.52,0.57,88,10.12,1.85,35.0,42.0,-6.0,510300,沪深300ETF
20260728,881181.TI,环境治理,中航泰达,3708.81,-0.67,111,3.79,6.85,28.0,35.0,-7.0,516160,新能源ETF
20260728,881165.TI,综合,亚泰集团,2046.13,0.23,18,5.23,1.81,12.0,20.0,-7.0,510300,沪深300ETF
20260728,881267.TI,能源金属,远航精密,28489.4,-1.55,12,3.12,18.15,28.0,37.0,-9.0,512400,有色ETF
