date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260213,881166.TI,军工装备,安达维尔,2799.16,1.79,82,19.99,20.89,258.0,226.0,31.0,512660,军工ETF
20260213,881131.TI,白色家电,宏昌科技,8732.08,-0.26,43,5.62,37.24,61.0,57.0,3.0,510150,消费ETF
20260213,881277.TI,电机,方正电机,3956.56,0.35,25,4.5,18.13,26.0,23.0,2.0,561380,电网设备ETF
20260213,881174.TI,厨卫电器,浙江美大,7032.3,-0.47,9,0.67,8.99,1.0,1.0,0.0,510150,消费ETF
20260213,881173.TI,小家电,倍益康,4877.27,-0.22,25,2.92,43.29,4.0,4.0,0.0,510150,消费ETF
20260213,881121.TI,半导体,微导纳米,14116.9,0.12,172,14.57,94.98,620.0,620.0,0.0,512480,半导体ETF
20260213,881130.TI,计算机设备,汉邦高科,4551.1,0.76,81,20.0,9.18,83.0,84.0,0.0,515230,软件ETF
20260213,881137.TI,造纸,五洲特纸,2431.48,0.82,24,9.97,16.43,15.0,14.0,0.0,510300,沪深300ETF
20260213,881159.TI,贸易,云维股份,3270.03,-0.89,15,1.91,4.81,3.0,5.0,-1.0,510300,沪深300ETF
20260213,881135.TI,纺织制造,浙文影业,2628.47,-0.66,32,1.74,4.67,9.0,10.0,-1.0,510300,沪深300ETF
20260213,881179.TI,其他社会服务,谱尼测试,22027.1,-0.41,76,4.61,12.03,12.0,13.0,-1.0,510300,沪深300ETF
20260213,881123.TI,其他电子,英唐智控,19723.2,-0.32,34,3.55,15.46,51.0,52.0,-1.0,512480,半导体ETF
20260213,881281.TI,电池,美德乐,20475.6,-0.24,103,7.0,104.41,181.0,183.0,-1.0,516160,新能源ETF
20260213,881102.TI,养殖业,中水渔业,3168.07,0.02,38,9.97,12.46,19.0,21.0,-1.0,510150,消费ETF
20260213,881273.TI,白酒,五粮液,2644.85,-0.91,20,1.38,106.06,55.0,58.0,-2.0,512690,白酒ETF
20260213,881182.TI,美容护理,青松股份,5923.56,-0.76,32,9.32,8.8,10.0,12.0,-2.0,510150,消费ETF
20260213,881165.TI,综合,粤桂股份,2712.17,-0.07,17,6.86,24.0,52.0,55.0,-2.0,510300,沪深300ETF
20260213,881151.TI,机场航运,海南机场,2381.97,-1.13,13,0.67,4.48,11.0,15.0,-3.0,510300,沪深300ETF
20260213,881146.TI,燃气,ST金鸿,1882.47,-0.81,28,5.06,3.74,6.0,9.0,-3.0,561380,电网设备ETF
20260213,881178.TI,教育,中国高科,5228.15,-0.8,16,3.46,10.47,6.0,9.0,-3.0,510300,沪深300ETF
20260213,881149.TI,公路铁路运输,富临运业,1430.38,-0.51,32,4.48,15.16,9.0,13.0,-3.0,510300,沪深300ETF
20260213,881267.TI,能源金属,永兴材料,32748.6,-1.75,13,1.59,51.71,32.0,36.0,-4.0,512400,有色ETF
20260213,881143.TI,医药商业,柳药集团,5314.29,-0.96,32,-0.17,17.85,6.0,10.0,-4.0,159929,医药ETF
20260213,881177.TI,互联网电商,丽人丽妆,8963.86,-0.94,19,5.27,11.79,8.0,12.0,-4.0,515230,软件ETF
20260213,881153.TI,房地产,京能置业,1952.9,-0.4,90,9.96,7.29,49.0,53.0,-4.0,510300,沪深300ETF
20260213,881103.TI,农产品加工,*ST万方,4351.11,-0.36,43,5.24,2.21,10.0,14.0,-4.0,510150,消费ETF
20260213,881132.TI,黑色家电,*ST高斯,4552.08,-1.08,9,1.06,12.42,11.0,16.0,-5.0,510150,消费ETF
20260213,881152.TI,物流,天顺股份,5934.34,-0.79,50,2.77,20.41,11.0,17.0,-5.0,510300,沪深300ETF
20260213,881172.TI,电子化学品,中巨芯,62054.5,-0.75,42,4.13,9.58,69.0,75.0,-5.0,512480,半导体ETF
20260213,881268.TI,工程机械,建设机械,3650.12,-0.61,36,10.07,4.59,22.0,28.0,-5.0,159638,高端装备ETF
20260213,881133.TI,饮料制造,养元饮品,5338.76,-0.6,46,2.35,31.42,11.0,17.0,-5.0,512690,白酒ETF
20260213,881141.TI,中药,维康药业,3473.58,-0.37,69,3.87,28.99,21.0,27.0,-5.0,159929,医药ETF
20260213,881138.TI,包装印刷,中锐股份,5119.49,-0.33,47,4.96,3.81,33.0,39.0,-5.0,510300,沪深300ETF
20260213,881125.TI,汽车整车,千里科技,3371.33,-0.13,23,10.05,11.39,37.0,42.0,-5.0,515030,新能源车ETF
20260213,881264.TI,化学纤维,南京化纤,4275.15,-1.98,29,1.95,16.7,11.0,17.0,-6.0,510300,沪深300ETF
20260213,881180.TI,石油加工贸易,大庆华科,3990.32,-1.4,28,1.86,21.3,25.0,32.0,-6.0,510300,沪深300ETF
20260213,881136.TI,服装家纺,*ST步森,3249.47,-0.74,76,3.14,14.11,17.0,23.0,-6.0,510300,沪深300ETF
20260213,881142.TI,生物制品,欧林生物,6581.4,-0.55,55,4.59,27.13,16.0,23.0,-6.0,510660,创新药ETF
20260213,881181.TI,环境治理,惠城环保,4442.32,-0.54,111,6.08,102.59,37.0,45.0,-7.0,516160,新能源ETF
20260213,881105.TI,煤炭开采加工,淮北矿业,2716.5,-1.79,33,1.48,13.06,33.0,41.0,-8.0,515220,煤炭ETF
20260213,881126.TI,汽车零部件,精进电动,7372.46,0.18,263,10.68,11.09,189.0,197.0,-8.0,515030,新能源车ETF
20260213,881114.TI,金属新材料,江南新材,16069.4,-1.64,31,3.07,99.99,18.0,27.0,-9.0,512400,有色ETF
20260213,881280.TI,风电设备,电气风电,5404.02,-1.41,31,0.86,14.08,30.0,40.0,-9.0,516160,新能源ETF
20260213,881283.TI,多元金融,*ST仁东,1274.82,-0.9,26,4.98,9.48,14.0,24.0,-9.0,512880,证券ETF
20260213,881171.TI,自动化设备,东杰智能,29315.0,0.11,92,11.09,24.54,103.0,112.0,-9.0,562500,机器人ETF
20260213,881148.TI,港口航运,海峡股份,1221.78,-2.57,36,1.33,10.63,32.0,43.0,-10.0,510300,沪深300ETF
20260213,881175.TI,医疗服务,三博脑科,19184.7,-1.09,54,4.08,79.68,47.0,57.0,-10.0,510660,创新药ETF
20260213,881144.TI,医疗器械,博拓生物,12435.1,-0.52,138,7.36,40.26,37.0,47.0,-10.0,159929,医药ETF
20260213,881124.TI,消费电子,易天股份,12520.7,0.03,98,20.0,41.76,189.0,199.0,-10.0,512480,半导体ETF
20260213,881158.TI,零售,御银股份,2217.16,-0.79,72,1.92,8.49,44.0,57.0,-12.0,510150,消费ETF
20260213,881117.TI,通用设备,泰嘉股份,9990.58,-0.32,249,10.03,20.85,214.0,227.0,-12.0,159638,高端装备ETF
20260213,881156.TI,保险,新华保险,2483.33,-1.4,5,-0.89,77.7,25.0,40.0,-14.0,512800,银行ETF
20260213,881108.TI,化学原料,大洋生物,3586.49,-1.96,60,1.72,33.09,36.0,52.0,-15.0,510300,沪深300ETF
20260213,881122.TI,光学光电子,永新光学,5351.75,-0.49,108,6.33,124.5,95.0,111.0,-15.0,512480,半导体ETF
20260213,881118.TI,专用设备,天奇股份,8437.7,-0.38,196,10.0,35.64,145.0,160.0,-15.0,159638,高端装备ETF
20260213,881140.TI,化学制药,仟源医药,6698.05,-0.79,157,2.99,11.71,58.0,74.0,-16.0,159929,医药ETF
20260213,881116.TI,建筑装饰,华建集团,4673.62,-0.19,151,10.02,21.19,88.0,105.0,-17.0,510300,沪深300ETF
20260213,881112.TI,钢铁,大中矿业,1894.68,-2.7,43,4.05,34.44,45.0,64.0,-18.0,510300,沪深300ETF
20260213,881109.TI,化学制品,建新股份,7982.41,-0.79,175,6.11,9.21,97.0,117.0,-19.0,510300,沪深300ETF
20260213,881169.TI,贵金属,晓程科技,6352.86,-2.0,11,0.09,57.08,51.0,73.0,-21.0,512400,有色ETF
20260213,881275.TI,游戏,电魂网络,11863.3,-1.64,24,1.9,19.8,62.0,83.0,-21.0,159869,游戏ETF
20260213,881115.TI,建筑材料,ST纳川,6406.45,-1.67,73,4.68,2.91,69.0,96.0,-26.0,510300,沪深300ETF
20260213,881272.TI,软件开发,绿盟科技,2522.36,-0.28,138,9.48,10.86,200.0,227.0,-26.0,515230,软件ETF
20260213,881162.TI,通信服务,国安股份,3212.12,-0.69,45,10.06,3.39,97.0,125.0,-28.0,515880,通信ETF
20260213,881155.TI,银行,华夏银行,1298.4,-0.7,84,1.97,6.73,63.0,95.0,-31.0,512800,银行ETF
20260213,881157.TI,证券,第一创业,1590.99,-1.04,50,1.02,6.93,75.0,114.0,-38.0,512880,证券ETF
20260213,881278.TI,电网设备,汉缆股份,7201.97,-1.58,139,10.08,6.77,116.0,163.0,-46.0,561380,电网设备ETF
20260213,881145.TI,电力,豫能控股,1887.81,-1.7,105,10.01,9.12,78.0,126.0,-48.0,561380,电网设备ETF
20260213,881170.TI,小金属,天工股份,9421.94,-2.88,27,4.75,20.05,134.0,184.0,-49.0,512400,有色ETF
20260213,881271.TI,IT服务,华胜天成,15428.9,-0.96,127,10.01,24.61,245.0,306.0,-61.0,515230,软件ETF
20260213,881129.TI,通信设备,浩瀚深度,8989.29,-1.97,89,6.12,33.96,356.0,434.0,-77.0,515880,通信ETF
20260213,881164.TI,文化传媒,掌阅科技,3354.62,-1.51,84,10.0,37.62,168.0,245.0,-77.0,512980,传媒ETF
20260213,881279.TI,光伏设备,ST京机,9768.66,-3.22,76,5.01,15.73,159.0,245.0,-86.0,516290,光伏ETF
20260213,881168.TI,工业金属,豪美新材,4855.79,-2.26,58,7.54,37.65,157.0,260.0,-102.0,512400,有色ETF
