date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260327,881281.TI,电池,海科新源,20942.9,2.86,103,20.0,96.29,386.0,324.0,62.0,516160,新能源ETF
20260327,881140.TI,化学制药,舒泰神,6573.17,4.54,157,20.02,27.76,175.0,120.0,55.0,159929,医药ETF
20260327,881121.TI,半导体,先锋精科,12683.5,1.46,173,9.49,61.48,456.0,412.0,44.0,512480,半导体ETF
20260327,881170.TI,小金属,云南锗业,8911.68,3.71,28,10.0,51.36,171.0,137.0,33.0,512400,有色ETF
20260327,881267.TI,能源金属,永杉锂业,35858.3,5.97,13,10.05,11.72,132.0,107.0,24.0,512400,有色ETF
20260327,881171.TI,自动化设备,田中精机,26263.9,1.5,92,20.0,55.63,122.0,99.0,22.0,562500,机器人ETF
20260327,881129.TI,通信设备,德科立,8595.43,0.8,89,8.84,205.57,405.0,384.0,21.0,515880,通信ETF
20260327,881168.TI,工业金属,万顺新材,4381.93,2.32,56,10.35,6.61,109.0,92.0,17.0,512400,有色ETF
20260327,881175.TI,医疗服务,益诺思,18084.5,4.12,54,14.57,65.99,64.0,48.0,15.0,510660,创新药ETF
20260327,881172.TI,电子化学品,鼎龙股份,61266.9,3.17,42,17.33,53.07,102.0,87.0,14.0,512480,半导体ETF
20260327,881126.TI,汽车零部件,新朋股份,6543.8,0.8,266,10.0,7.15,141.0,128.0,13.0,515030,新能源车ETF
20260327,881109.TI,化学制品,科拓生物,7476.55,2.16,176,19.99,18.19,107.0,93.0,13.0,510300,沪深300ETF
20260327,881144.TI,医疗器械,普昂医疗,11745.9,2.84,139,136.56,43.48,62.0,48.0,13.0,159929,医药ETF
20260327,881117.TI,通用设备,科捷智能,9080.84,1.18,250,12.12,24.15,121.0,109.0,11.0,159638,高端装备ETF
20260327,881112.TI,钢铁,大中矿业,1817.17,1.39,43,5.05,42.86,40.0,29.0,11.0,510300,沪深300ETF
20260327,881272.TI,软件开发,*ST汇科,2145.43,1.39,138,8.06,14.75,96.0,84.0,11.0,515230,软件ETF
20260327,881169.TI,贵金属,赤峰黄金,5823.0,2.97,12,6.7,39.8,77.0,68.0,9.0,512400,有色ETF
20260327,881142.TI,生物制品,康弘药业,6344.15,3.53,55,9.98,27.65,37.0,27.0,9.0,510660,创新药ETF
20260327,881181.TI,环境治理,祥龙电业,4424.94,1.16,111,10.03,13.6,50.0,41.0,8.0,516160,新能源ETF
20260327,881122.TI,光学光电子,腾景科技,5132.29,1.04,109,10.61,294.0,109.0,101.0,7.0,512480,半导体ETF
20260327,881283.TI,多元金融,中油资本,1208.98,1.15,26,3.91,10.64,30.0,23.0,7.0,512880,证券ETF
20260327,881273.TI,白酒,舍得酒业,2315.39,1.26,20,2.77,45.28,35.0,28.0,7.0,512690,白酒ETF
20260327,881141.TI,中药,万邦德,3328.55,2.52,69,10.01,26.04,30.0,23.0,7.0,159929,医药ETF
