date,ts_code,industry_name,lead_stock,close,pct_change,company_num,pct_change_stock,close_price,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260305,881129.TI,通信设备,美利信,8986.18,1.02,89,13.04,37.54,626.0,588.0,38.0,515880,通信ETF
20260305,881155.TI,银行,重庆银行,1294.93,0.77,84,2.67,10.75,114.0,77.0,37.0,512800,银行ETF
20260305,881121.TI,半导体,强一股份,13525.3,2.03,172,17.52,387.9,729.0,696.0,33.0,512480,半导体ETF
20260305,881278.TI,电网设备,通光线缆,7844.41,3.05,139,20.02,21.46,375.0,351.0,24.0,561380,电网设备ETF
20260305,881165.TI,综合,特变电工,2669.39,1.36,17,6.19,32.78,87.0,71.0,16.0,510300,沪深300ETF
20260305,881145.TI,电力,华银电力,2076.2,1.75,105,9.98,9.04,255.0,239.0,16.0,561380,电网设备ETF
20260305,881122.TI,光学光电子,纬达光电,5544.55,6.4,108,29.98,21.33,237.0,226.0,11.0,512480,半导体ETF
20260305,881116.TI,建筑装饰,汇绿生态,4671.87,0.82,151,10.0,36.96,142.0,134.0,7.0,510300,沪深300ETF
20260305,881124.TI,消费电子,金龙机电,12164.9,1.16,99,10.89,5.5,186.0,179.0,7.0,512480,半导体ETF
20260305,881280.TI,风电设备,广大特材,5591.0,1.83,31,8.45,29.15,65.0,57.0,7.0,516160,新能源ETF
20260305,881171.TI,自动化设备,凯迪股份,28574.2,1.96,92,8.91,116.16,192.0,185.0,7.0,562500,机器人ETF
20260305,881148.TI,港口航运,中远海能,1315.75,-1.15,36,5.0,24.98,109.0,105.0,3.0,510300,沪深300ETF
20260305,881140.TI,化学制药,联环药业,6447.7,1.11,157,6.33,22.16,79.0,77.0,2.0,159929,医药ETF
20260305,881178.TI,教育,行动教育,5011.61,2.8,16,10.0,51.26,10.0,7.0,2.0,510300,沪深300ETF
20260305,881130.TI,计算机设备,联合光电,4383.46,1.61,81,10.2,17.94,73.0,72.0,1.0,515230,软件ETF
20260305,881149.TI,公路铁路运输,招商公路,1421.19,0.46,32,1.69,9.61,13.0,13.0,0.0,510300,沪深300ETF
20260305,881264.TI,化学纤维,双欣材料,4115.6,0.55,28,6.46,15.16,15.0,16.0,0.0,510300,沪深300ETF
20260305,881179.TI,其他社会服务,电科院,21414.7,0.77,76,7.09,10.72,15.0,16.0,0.0,510300,沪深300ETF
20260305,881143.TI,医药商业,华人健康,5127.74,0.78,32,5.59,19.07,8.0,9.0,0.0,159929,医药ETF
20260305,881159.TI,贸易,苏美达,3215.65,1.15,15,5.41,13.83,5.0,5.0,0.0,510300,沪深300ETF
20260305,881177.TI,互联网电商,行云科技,8382.69,1.4,19,3.34,7.74,5.0,5.0,0.0,515230,软件ETF
20260305,881137.TI,造纸,安妮股份,2373.92,1.54,24,10.05,10.62,11.0,11.0,0.0,510300,沪深300ETF
20260305,881277.TI,电机,华瑞股份,3781.22,1.63,25,3.88,19.3,15.0,16.0,0.0,561380,电网设备ETF
20260305,881275.TI,游戏,世纪华通,10680.4,1.66,24,4.5,18.13,50.0,51.0,0.0,159869,游戏ETF
20260305,881117.TI,通用设备,哈焊华通,9957.42,1.7,250,11.65,59.82,250.0,250.0,0.0,159638,高端装备ETF
20260305,881174.TI,厨卫电器,亿田智能,7021.86,1.9,9,7.67,46.31,4.0,3.0,0.0,510150,消费ETF
20260305,881118.TI,专用设备,新益昌,8414.78,1.99,196,15.99,76.15,158.0,158.0,0.0,159638,高端装备ETF
20260305,881182.TI,美容护理,延江股份,5688.34,0.19,32,4.18,27.43,11.0,13.0,-1.0,510150,消费ETF
20260305,881135.TI,纺织制造,华纺股份,2548.66,0.38,32,3.76,3.31,8.0,9.0,-1.0,510300,沪深300ETF
20260305,881268.TI,工程机械,海伦哲,3545.15,0.94,36,7.04,9.89,26.0,28.0,-1.0,159638,高端装备ETF
20260305,881158.TI,零售,茂业商业,2127.95,0.97,72,9.93,6.53,41.0,43.0,-1.0,510150,消费ETF
20260305,881281.TI,电池,雄韬股份,20044.6,1.19,103,10.02,24.48,183.0,184.0,-1.0,516160,新能源ETF
20260305,881138.TI,包装印刷,永吉股份,4892.01,1.5,47,10.01,13.74,22.0,23.0,-1.0,510300,沪深300ETF
