date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260303,885733.TI,航运概念,国航远洋,16.23,2.34,1986.01,84,29.94,265.0,262.0,3.0,510300,沪深300ETF
20260303,885462.TI,乳业,三元股份,5.29,-1.28,2187.62,35,2.92,24.0,23.0,1.0,510150,消费ETF
20260303,885951.TI,预制菜,紫燕食品,33.5,-1.41,1166.32,100,2.76,62.0,66.0,-4.0,510150,消费ETF
20260303,885947.TI,DRG/DIP,麦迪科技,14.0,-4.83,1109.19,22,-1.27,13.0,23.0,-10.0,159929,医药ETF
20260303,885780.TI,啤酒概念,亚盛集团,4.81,-1.27,1757.08,29,10.07,35.0,46.0,-11.0,512690,白酒ETF
20260303,886054.TI,光刻机,中润光学,65.02,-4.1,2126.37,47,8.33,135.0,150.0,-15.0,588710,科创半导体设备ETF
20260303,885927.TI,CRO概念,ST诺泰,31.93,-3.96,856.74,71,2.8,46.0,65.0,-18.0,510660,创新药ETF
20260303,886051.TI,减肥药,ST诺泰,31.93,-3.3,1338.72,61,2.8,46.0,65.0,-18.0,510660,创新药ETF
20260303,886000.TI,一体化压铸,三祥新材,52.66,-3.38,1347.19,54,6.11,71.0,97.0,-26.0,515030,新能源车ETF
20260303,885982.TI,华为欧拉,拓维信息,37.51,-4.88,1682.92,46,4.69,109.0,137.0,-28.0,515230,软件ETF
20260303,885874.TI,云游戏,世纪华通,17.4,-4.81,1678.35,27,-1.02,66.0,95.0,-28.0,159869,游戏ETF
20260303,885819.TI,电力物联网,泽宇智能,18.88,-4.04,2319.91,83,6.79,115.0,148.0,-32.0,561380,电网设备ETF
20260303,885914.TI,煤炭概念,陕西黑猫,5.69,0.14,2590.89,85,10.06,372.0,409.0,-36.0,515220,煤炭ETF
20260303,885864.TI,光刻胶,华特气体,69.49,-5.19,4416.34,73,0.87,125.0,170.0,-44.0,588710,科创半导体设备ETF
20260303,885930.TI,工业母机,凯腾精工,10.22,-4.72,2022.56,111,3.76,251.0,297.0,-46.0,159638,高端装备ETF
20260303,885497.TI,旅游概念,南京公用,7.73,-2.54,3067.42,150,9.96,163.0,210.0,-47.0,510150,消费ETF
20260303,886038.TI,超导概念,洁美科技,0.0,-5.86,2744.32,31,0.0,113.0,162.0,-48.0,561380,电网设备ETF
20260303,885878.TI,HJT电池,协鑫集成,5.16,-3.63,3365.19,64,10.02,171.0,222.0,-51.0,516290,光伏ETF
20260303,885866.TI,数字货币,亚世光电,24.43,-3.86,2320.98,92,10.0,147.0,203.0,-55.0,515230,软件ETF
20260303,885876.TI,网红经济,华宝新能,58.62,-3.06,1571.83,118,4.66,109.0,165.0,-55.0,512980,传媒ETF
20260303,886006.TI,钙钛矿电池,协鑫集成,5.16,-3.89,1216.21,86,10.02,296.0,355.0,-58.0,516290,光伏ETF
20260303,885999.TI,汽车热管理,苏州天脉,240.88,-4.43,2316.5,134,6.03,238.0,298.0,-59.0,515030,新能源车ETF
20260303,885928.TI,钠离子电池,红星发展,25.91,-3.4,1368.43,136,10.02,372.0,432.0,-60.0,516160,新能源ETF
20260303,886015.TI,创新药,联环药业,21.1,-2.77,1307.03,270,3.89,166.0,229.0,-62.0,510660,创新药ETF
20260303,886008.TI,减速器,联诚精密,26.28,-4.6,2034.96,131,4.7,147.0,211.0,-64.0,562500,机器人ETF
20260303,886058.TI,华为昇腾,众诚科技,37.88,-5.22,1779.7,101,15.1,257.0,333.0,-76.0,515230,软件ETF
20260303,886004.TI,虚拟电厂,艾罗能源,125.39,-2.6,1743.13,140,12.96,371.0,448.0,-77.0,561380,电网设备ETF
20260303,885603.TI,网络游戏,华如科技,35.66,-3.88,1757.3,66,19.99,120.0,202.0,-81.0,159869,游戏ETF
20260303,885456.TI,互联网金融,大众公用,6.91,-3.59,6730.6,215,10.03,280.0,367.0,-86.0,512880,证券ETF
20260303,885884.TI,航空发动机,优机股份,27.2,-6.58,3697.01,98,8.02,300.0,395.0,-95.0,512660,军工ETF
20260303,885343.TI,稀土永磁,中航泰达,14.01,-5.38,3847.87,63,6.14,293.0,394.0,-100.0,512400,有色ETF
20260303,885919.TI,碳中和,通源石油,21.7,-2.1,2171.89,267,20.02,543.0,644.0,-101.0,516160,新能源ETF
20260303,886076.TI,军工信息化,华如科技,35.66,-6.43,2049.4,109,19.99,255.0,379.0,-123.0,512660,军工ETF
20260303,885775.TI,燃料电池,富瑞特装,12.81,-3.11,2213.29,210,15.82,477.0,600.0,-123.0,516160,新能源ETF
20260303,886037.TI,6G概念,华工科技,95.83,-5.93,2410.48,94,0.91,515.0,646.0,-131.0,515880,通信ETF
20260303,885908.TI,第三代半导体,长光华芯,166.99,-5.02,2208.41,159,5.97,549.0,681.0,-131.0,512480,半导体ETF
20260303,885980.TI,华为鲲鹏,众诚科技,37.88,-4.76,1574.98,176,15.1,353.0,485.0,-131.0,515230,软件ETF
20260303,885425.TI,特高压,北京科锐,13.08,-4.17,5231.68,121,10.01,413.0,545.0,-131.0,561380,电网设备ETF
20260303,885956.TI,智慧政务,众诚科技,37.88,-4.75,1620.8,213,15.1,352.0,485.0,-132.0,515230,软件ETF
20260303,886032.TI,固态电池,深圳燃气,7.87,-3.67,1456.94,285,10.07,729.0,864.0,-134.0,516160,新能源ETF
20260303,886050.TI,算力租赁,凯添燃气,17.53,-4.78,1462.65,159,29.95,449.0,587.0,-137.0,515230,软件ETF
20260303,886031.TI,ChatGPT概念,中远海科,16.8,-4.88,2004.69,141,3.7,288.0,435.0,-146.0,159381,创业板人工智能ETF
20260303,885923.TI,鸿蒙概念,众诚科技,37.88,-4.06,2015.91,260,15.1,370.0,517.0,-146.0,515230,软件ETF
20260303,885566.TI,大飞机,特瑞斯,17.81,-6.22,4219.4,151,30.0,439.0,603.0,-164.0,512660,军工ETF
20260303,885936.TI,绿色电力,深圳燃气,7.87,-2.46,1287.21,374,10.07,843.0,1019.0,-176.0,516160,新能源ETF
20260303,885945.TI,汽车芯片,长光华芯,166.99,-5.97,1255.82,138,5.97,535.0,723.0,-187.0,512480,半导体ETF
20260303,885311.TI,智能电网,北京科锐,13.08,-4.03,4170.33,266,10.01,639.0,831.0,-192.0,561380,电网设备ETF
20260303,885530.TI,黄金概念,飞南资源,25.71,-4.65,4298.66,81,9.36,512.0,706.0,-193.0,512400,有色ETF
20260303,885934.TI,元宇宙,华如科技,35.66,-4.14,2045.56,180,19.99,382.0,579.0,-197.0,159869,游戏ETF
20260303,885362.TI,云计算,众诚科技,37.88,-4.68,4322.73,220,15.1,560.0,760.0,-200.0,515230,软件ETF
20260303,885459.TI,网络安全,众诚科技,37.88,-4.84,5992.47,193,15.1,450.0,651.0,-201.0,515230,软件ETF
20260303,886042.TI,存储芯片,金太阳,36.02,-5.97,2003.5,171,3.54,691.0,894.0,-202.0,512480,半导体ETF
20260303,886041.TI,数据要素,众诚科技,37.88,-4.32,1360.16,389,15.1,672.0,883.0,-211.0,515230,软件ETF
20260303,885823.TI,氢能源,特瑞斯,17.81,-2.02,2970.5,376,30.0,1061.0,1281.0,-220.0,516160,新能源ETF
20260303,885427.TI,高端装备,新锦动力,10.07,-4.32,3678.3,356,20.02,875.0,1097.0,-222.0,159638,高端装备ETF
20260303,886044.TI,液冷服务器,博汇股份,17.2,-4.68,2077.18,186,20.03,837.0,1068.0,-231.0,515230,软件ETF
20260303,885461.TI,充电桩,首航新能,36.09,-3.12,6820.27,385,13.49,871.0,1103.0,-232.0,516160,新能源ETF
20260303,886013.TI,信创,众诚科技,37.88,-4.84,2200.47,302,15.1,535.0,771.0,-235.0,515230,软件ETF
20260303,885426.TI,海工装备,长江能科,23.79,-3.79,4115.68,263,30.0,802.0,1042.0,-240.0,159638,高端装备ETF
20260303,885743.TI,军民融合,华如科技,35.66,-5.84,1834.27,245,19.99,541.0,797.0,-255.0,512660,军工ETF
20260303,885757.TI,区块链,协鑫集成,5.16,-4.15,1692.86,261,10.02,530.0,788.0,-258.0,515230,软件ETF
20260303,886019.TI,AIGC概念,众诚科技,37.88,-4.78,2280.78,284,15.1,534.0,800.0,-266.0,159381,创业板人工智能ETF
20260303,885709.TI,虚拟现实,华如科技,35.66,-4.26,1058.43,284,19.99,661.0,958.0,-297.0,159869,游戏ETF
20260303,885574.TI,卫星导航,华如科技,35.66,-5.94,5029.18,272,19.99,827.0,1126.0,-299.0,515880,通信ETF
20260303,885641.TI,风电,中国海油,43.41,-3.53,1433.64,417,10.01,1062.0,1364.0,-301.0,516160,新能源ETF
20260303,885736.TI,无人驾驶,中润光学,65.02,-4.39,3040.43,397,8.33,1015.0,1355.0,-339.0,515030,新能源车ETF
20260303,886069.TI,人形机器人,科瑞技术,31.67,-4.83,2524.82,419,10.0,868.0,1208.0,-340.0,562500,机器人ETF
20260303,885556.TI,5G,通鼎互联,12.23,-4.91,6120.68,445,9.98,1743.0,2118.0,-375.0,515880,通信ETF
20260303,885997.TI,比亚迪概念,科瑞技术,31.67,-4.3,1998.86,654,10.0,1182.0,1567.0,-385.0,515030,新能源车ETF
20260303,885531.TI,光伏概念,首航新能,36.09,-3.71,4594.19,580,13.49,1491.0,1877.0,-386.0,516290,光伏ETF
20260303,885564.TI,无人机,新锦动力,10.07,-5.03,3318.39,450,20.02,1046.0,1436.0,-389.0,512660,军工ETF
20260303,886067.TI,低空经济,国航远洋,16.23,-4.7,2324.2,477,29.94,1002.0,1414.0,-412.0,515030,新能源车ETF
20260303,885494.TI,一带一路,长江能科,23.79,-2.59,2698.58,750,30.0,1768.0,2242.0,-473.0,510300,沪深300ETF
20260303,885921.TI,储能,凯添燃气,17.53,-3.39,2640.74,810,29.95,1933.0,2413.0,-479.0,516160,新能源ETF
20260303,886078.TI,商业航天,华如科技,35.66,-5.75,2439.55,469,19.99,1490.0,1972.0,-482.0,159206,卫星ETF
20260303,885700.TI,军工,新锦动力,10.07,-5.34,2612.49,597,20.02,1463.0,2014.0,-551.0,512660,军工ETF
20260303,885431.TI,新能源汽车,龙洲股份,7.67,-4.14,4865.38,1017,10.04,2075.0,2664.0,-589.0,515030,新能源车ETF
20260303,885517.TI,机器人概念,新锦动力,10.07,-4.24,4180.57,1169,20.02,2147.0,2831.0,-683.0,562500,机器人ETF
20260303,885806.TI,华为概念,众诚科技,37.88,-4.46,3594.99,996,15.1,2289.0,3028.0,-739.0,515230,软件ETF
20260303,885728.TI,人工智能,新锦动力,10.07,-4.21,1437.76,1056,20.02,1910.0,2680.0,-769.0,159381,创业板人工智能ETF
20260303,886021.TI,国企改革,宝利国际,5.16,-2.56,1569.68,2900,12.66,3194.0,4006.0,-811.0,510300,沪深300ETF
