date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260507,通信设备,3.6,26069.93,89.54147072,4.13,85.97177344,3.56969728,1,515880,通信ETF
20260507,汽车零部件,2.08,52771.35,18.30749952,2.16,12.14747392,6.1600256,12,515030,新能源车ETF
20260507,风电设备,1.55,1819.63,7.51636448,3.16,6.13383136,1.38253312,33,516160,新能源ETF
20260507,贵金属,1.97,2890.0,7.26759328,2.71,4.54657952,2.72101376,34,512400,有色ETF
20260507,电网设备,2.03,44643.46,2.52528896,0.37,4.40122624,-1.87593728,10,561380,电网设备ETF
20260507,机器人,3.18,9799.53,2.00691296,2.96,1.82535856,0.1815544,23,562500,机器人ETF
20260507,医疗器械,0.71,1020.81,0.56817264,0.24,-1.11574928,1.68392192,6,159929,医药ETF
20260507,银行,-0.42,4139.53,0.21339136,0.09,1.52243456,-1.3090432,33,512800,银行ETF
20260507,生物制品,0.67,1050.34,-0.81906832,-0.7,-0.42425536,-0.39481296,42,510660,创新药ETF
20260507,医药商业,-0.72,1190.63,-1.83780984,-4.59,-0.80469992,-1.03310992,3,159929,医药ETF
20260507,公用事业,1.2,10527.5,-2.07281152,-0.25,6.96602112,-9.03883264,13,561380,电网设备ETF
20260507,医疗服务,0.55,1365.76,-2.78553824,-1.21,-2.45637856,-0.32915968,34,510660,创新药ETF
20260507,房地产,-0.31,2191.56,-3.0041256,-1.16,-0.39637136,-2.60775424,41,510300,沪深300ETF
20260507,软件开发,1.62,1238.12,-5.10648832,-0.85,-2.90710016,-2.19938816,19,515230,软件ETF
20260507,食品饮料,-0.52,28700.05,-7.753536,-2.01,-3.2467072,-4.5068288,47,510150,消费ETF
20260507,光伏设备,1.89,1604.98,-8.042368,-1.29,-4.8450048,-3.1973632,1,516290,光伏ETF
20260507,小金属,1.82,4333.53,-19.74777088,-3.2,-9.76711168,-9.9806592,27,512400,有色ETF
20260507,化学制药,-0.06,38615.16,-23.93615872,-5.59,-15.48429824,-8.45186048,30,159929,医药ETF
20260507,锂电池,-0.36,22324.89,-31.16964864,-4.95,-25.40238592,-5.76726272,36,516160,新能源ETF
20260507,能源金属,-2.51,1322.16,-60.12507904,-12.49,-43.31304704,-16.812032,39,512400,有色ETF
20260507,半导体,2.59,2658.01,-95.54776064,-2.61,-68.59370496,-26.95405568,43,512480,半导体ETF
20260507,有色金属,1.19,31969.69,-98.76325632,-4.35,-66.89104384,-31.87221248,44,512400,有色ETF
20260507,电池,-0.56,1783.74,-119.36709376,-7.51,-75.4012672,-43.96582656,45,516160,新能源ETF
