date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20250805,通信设备,2.54,16990.3,23.25112832,2.51,19.001792,4.24933632,1,515880,通信ETF
20250805,银行,1.75,4387.96,13.93090816,4.07,11.65336064,2.27754752,3,512800,银行ETF
20250805,证券,1.26,154368.77,9.64034048,2.91,9.57259008,0.0677504,4,512880,证券ETF
20250805,汽车零部件,1.89,45903.17,6.74078464,1.09,7.91533056,-1.17454592,6,515030,新能源车ETF
20250805,酿酒行业,0.91,50526.93,5.85043264,4.78,4.1440304,1.70640224,8,512690,白酒ETF
20250805,医疗服务,0.62,1292.18,3.07903072,1.58,2.86734688,0.21168384,10,510660,创新药ETF
20250805,工程建设,0.91,25267.08,2.37164624,1.62,4.65708336,-2.28543712,11,510300,沪深300ETF
20250805,有色金属,1.11,19742.62,2.2998504,0.97,5.78023184,-3.48038144,12,512400,有色ETF
20250805,煤炭行业,1.39,11124.45,1.88740944,3.17,0.15860512,1.72880432,14,515220,煤炭ETF
20250805,风电设备,1.6,1262.68,1.34637504,1.53,1.97024752,-0.62387248,16,516160,新能源ETF
20250805,石油行业,0.57,5911.17,1.30696384,3.03,-0.1435776,1.45054144,17,510300,沪深300ETF
20250805,游戏,1.09,1449.0,1.1772288,0.66,2.71227904,-1.53505024,18,159869,游戏ETF
20250805,电池,0.64,1136.97,1.00990416,0.34,-1.4148792,2.42478336,19,516160,新能源ETF
20250805,光伏设备,1.06,1134.31,0.58214608,0.29,-0.49886,1.08100608,23,516290,光伏ETF
20250805,公用事业,0.93,8625.97,-0.13489493,-0.89,-0.17474053,0.0398456,31,561380,电网设备ETF
20250805,小金属,0.25,2602.19,-0.15655936,-0.07,0.7150208,-0.87158016,32,512400,有色ETF
20250805,燃气,0.67,1666.97,-0.23567965,-0.93,0.46023715,-0.6959168,33,561380,电网设备ETF
20250805,旅游酒店,0.69,16017.09,-0.5763968,-0.72,0.06863248,-0.64502928,35,510150,消费ETF
20250805,商业百货,0.81,17916.94,-0.78320784,-0.84,-0.16374672,-0.61946112,40,510150,消费ETF
20250805,家电行业,1.28,23951.13,-0.83091248,-0.4,1.78030544,-2.61121792,42,510150,消费ETF
20250805,装修装饰,1.01,607.09,-1.36918547,-5.0,-0.57138659,-0.79779888,49,510300,沪深300ETF
20250805,船舶制造,1.3,1097.14,-1.60820896,-1.48,-1.6511152,0.04290624,2,512660,军工ETF
20250805,贵金属,0.12,1507.14,-1.6613064,-1.65,1.68751008,-3.34881648,4,512400,有色ETF
20250805,医药商业,0.56,1168.63,-2.09657632,-3.75,-1.42525392,-0.6713224,6,159929,医药ETF
20250805,能源金属,-0.07,530.78,-2.29378144,-3.53,-2.86357088,0.56978944,8,512400,有色ETF
20250805,农牧饲渔,0.65,15218.4,-2.39616976,-1.95,-1.14244896,-1.2537208,9,510150,消费ETF
20250805,汽车整车,1.4,1727.42,-3.12513872,-1.84,-0.60150608,-2.52363264,12,515030,新能源车ETF
20250805,水泥建材,0.73,28996.33,-3.42199648,-3.05,-0.22370576,-3.19829072,15,510300,沪深300ETF
20250805,电力行业,0.6,17187.96,-3.475624,-2.16,-2.901128,-0.574496,16,561380,电网设备ETF
20250805,电网设备,1.19,30056.34,-4.16018592,-1.58,-0.46896032,-3.6912256,21,561380,电网设备ETF
20250805,医疗器械,0.05,1004.28,-4.1731208,-1.68,-0.63437136,-3.53874944,22,159929,医药ETF
20250805,食品饮料,0.55,29253.64,-5.89373104,-3.72,-1.86124112,-4.03248992,25,510150,消费ETF
20250805,文化传媒,0.55,10797.02,-6.18236016,-2.04,-0.47422064,-5.70813952,26,512980,传媒ETF
20250805,中药,-1.23,1572.55,-11.04730112,-5.13,-4.41246464,-6.63483648,28,159929,医药ETF
20250805,半导体,0.34,1575.72,-13.12848896,-1.9,-8.6514944,-4.47699456,30,512480,半导体ETF
20250805,生物制品,-0.25,1179.91,-13.84046512,-4.92,-10.02806192,-3.8124032,31,510660,创新药ETF
20250805,航天航空,0.46,55293.45,-17.94105776,-6.21,-11.33056176,-6.610496,33,512660,军工ETF
20250805,软件开发,0.0,1280.88,-22.75703296,-2.97,-10.38644736,-12.3705856,34,515230,软件ETF
20250805,互联网服务,-0.19,30046.12,-25.19782144,-4.08,-12.17429248,-13.02352896,35,515230,软件ETF
20250805,化学制药,-0.44,40882.82,-35.83420416,-5.22,-19.57532416,-16.25888,36,159929,医药ETF
