date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20230913,工程建设,0.12,20436.64,3.16063952,3.52,4.030848,-0.87020848,2,510300,沪深300ETF
20230913,煤炭行业,0.76,9991.44,2.29696528,2.84,0.45154896,1.84541632,3,515220,煤炭ETF
20230913,石油行业,0.55,5048.88,1.51922368,3.88,0.21704352,1.30218016,4,510300,沪深300ETF
20230913,贵金属,1.11,987.08,1.17408256,2.98,-0.06678576,1.24086832,5,512400,有色ETF
20230913,水泥建材,0.34,25343.29,0.74313035,3.07,0.46738715,0.2757432,7,510300,沪深300ETF
20230913,商业百货,0.05,14811.63,0.65699264,1.03,0.6781328,-0.02114016,8,510150,消费ETF
20230913,酿酒行业,0.18,63443.69,-0.0396768,-0.03,2.81260528,-2.85228208,14,512690,白酒ETF
20230913,银行,0.02,2925.32,-0.30117936,-0.32,2.02486,-2.32603936,15,512800,银行ETF
20230913,装修装饰,-0.5,444.48,-0.53515806,-3.34,-0.4528109,-0.08234716,21,510300,沪深300ETF
20230913,公用事业,0.57,7837.74,-0.70119719,-4.34,-0.3872892,-0.31390799,25,561380,电网设备ETF
20230913,燃气,0.18,1381.23,-0.78643606,-4.05,-0.1503119,-0.63612416,27,561380,电网设备ETF
20230913,医药商业,-0.68,1063.52,-1.07294127,-3.83,-0.41253999,-0.66040128,32,159929,医药ETF
20230913,食品饮料,-0.52,23770.44,-1.21627392,-1.16,-0.7948456,-0.42142832,37,510150,消费ETF
20230913,风电设备,-1.64,1047.54,-1.23568674,-6.33,-0.42962434,-0.8060624,38,516160,新能源ETF
20230913,船舶制造,-1.87,791.45,-1.68203143,-7.57,-0.75660983,-0.9254216,44,512660,军工ETF
20230913,医疗器械,-1.06,826.78,-1.98646832,-2.52,0.14570064,-2.13216896,47,159929,医药ETF
20230913,小金属,-0.82,1591.92,-2.08879392,-4.05,-0.74954928,-1.33924464,48,512400,有色ETF
20230913,有色金属,-0.64,14248.97,-2.36585296,-3.48,-1.08923264,-1.27662032,52,512400,有色ETF
20230913,电池,-1.25,967.62,-2.8024656,-2.66,-1.26141872,-1.54104688,55,516160,新能源ETF
20230913,农牧饲渔,-0.94,13385.9,-3.29633168,-4.82,-1.36151952,-1.93481216,56,510150,消费ETF
20230913,旅游酒店,-0.81,15202.28,-3.56861264,-6.37,-1.34073792,-2.22787472,58,510150,消费ETF
20230913,能源金属,-1.59,493.83,-3.80417396,-9.74,-1.72699844,-2.07717552,59,512400,有色ETF
20230913,文化传媒,-0.94,8496.84,-4.05489952,-2.04,0.64648848,-4.701388,60,512980,传媒ETF
20230913,生物制品,-1.07,815.05,-4.29366722,-7.18,-1.96474322,-2.328924,61,510660,创新药ETF
20230913,医疗服务,-1.69,1144.52,-4.38247921,-8.2,-2.19176113,-2.19071808,62,510660,创新药ETF
20230913,中药,-1.22,1469.28,-4.76339824,-5.98,-1.8951512,-2.86824704,64,159929,医药ETF
20230913,航天航空,-1.66,38634.65,-5.12530894,-9.79,-2.91017998,-2.21512896,65,512660,军工ETF
20230913,电力行业,-0.02,15194.77,-5.28271264,-4.89,-4.6705632,-0.61214944,66,561380,电网设备ETF
20230913,电网设备,-1.35,21200.86,-5.48165408,-7.34,-1.16718528,-4.3144688,67,561380,电网设备ETF
20230913,光伏设备,-1.37,1421.63,-5.98338496,-5.86,-2.27097328,-3.71241168,69,516290,光伏ETF
20230913,游戏,-1.95,1104.45,-6.94249392,-10.17,-3.54996128,-3.39253264,71,159869,游戏ETF
20230913,家电行业,-0.97,16155.19,-7.86014128,-6.91,-5.36172272,-2.49841856,72,510150,消费ETF
20230913,化学制药,-1.32,27293.78,-7.9565456,-5.09,-2.85359536,-5.10295024,73,159929,医药ETF
20230913,汽车整车,-1.66,1264.53,-9.86295136,-9.57,-7.67730176,-2.1856496,75,515030,新能源车ETF
20230913,证券,-1.2,123577.13,-13.01974768,-8.08,-8.1913936,-4.82835408,79,512880,证券ETF
20230913,汽车零部件,-2.46,28990.43,-16.90173072,-6.66,-6.74874176,-10.15298896,82,515030,新能源车ETF
20230913,半导体,-1.28,1229.05,-24.9522648,-7.02,-11.06237808,-13.88988672,83,512480,半导体ETF
20230913,互联网服务,-2.39,19789.25,-29.20364016,-8.82,-13.27266032,-15.93097984,84,515230,软件ETF
20230913,通信设备,-2.07,11117.87,-30.19994784,-8.79,-15.80981408,-14.39013376,85,515880,通信ETF
20230913,软件开发,-2.24,831.27,-42.6545648,-11.02,-21.99057504,-20.66398976,86,515230,软件ETF
