date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260602,通信设备,2.53,25647.63,155.2313344,6.73,156.45507072,-1.22373632,2,515880,通信ETF
20260602,有色金属,1.96,29975.51,80.58878464,4.95,64.9904,15.59838464,4,512400,有色ETF
20260602,小金属,2.98,4135.72,19.95635712,4.38,20.78434048,-0.82798336,13,512400,有色ETF
20260602,锂电池,-0.36,20579.64,19.22849536,4.05,23.05758976,-3.8290944,14,516160,新能源ETF
20260602,贵金属,2.89,2384.65,12.43980832,7.92,7.37797152,5.0618368,22,512400,有色ETF
20260602,银行,0.25,4124.34,4.55715328,1.52,-1.57574912,6.1329024,32,512800,银行ETF
20260602,机器人,0.19,9826.67,1.00328384,1.07,-0.87030736,1.8735912,19,562500,机器人ETF
20260602,医药商业,-1.23,1088.12,-0.4313445,-1.48,-0.3770413,-0.0543032,12,159929,医药ETF
20260602,汽车零部件,-0.45,48766.16,-2.78371072,-0.42,4.5372032,-7.32091392,34,515030,新能源车ETF
20260602,医疗器械,-1.24,934.89,-2.78867552,-1.35,-2.23822176,-0.55045376,35,159929,医药ETF
20260602,房地产,-1.3,2063.34,-4.79834384,-2.43,-2.519652,-2.27869184,27,510300,沪深300ETF
20260602,医疗服务,-1.75,1197.15,-5.63857504,-3.98,-4.01418784,-1.6243872,44,510660,创新药ETF
20260602,生物制品,-2.04,936.22,-6.57666416,-6.43,-3.64266256,-2.9340016,48,510660,创新药ETF
20260602,电池,-0.71,1627.07,-7.14994688,-0.73,7.91752192,-15.0674688,1,516160,新能源ETF
20260602,风电设备,-2.5,1564.83,-8.43570432,-7.01,-4.42638064,-4.00932368,11,516160,新能源ETF
20260602,软件开发,-1.26,1137.37,-12.45451776,-2.39,-7.8317184,-4.62279936,24,515230,软件ETF
20260602,食品饮料,-1.85,27290.65,-15.19777712,-4.38,-5.01379248,-10.18398464,29,510150,消费ETF
20260602,能源金属,-1.55,1016.33,-15.46594544,-8.7,-6.65627792,-8.80966752,30,512400,有色ETF
20260602,化学制药,-2.08,34281.82,-18.59881264,-6.56,-10.2170296,-8.38178304,32,159929,医药ETF
20260602,光伏设备,-2.1,1421.0,-26.25624832,-5.09,-11.01691136,-15.23933696,38,516290,光伏ETF
20260602,电网设备,-1.75,42525.07,-31.5079296,-4.81,-17.4187136,-14.089216,40,561380,电网设备ETF
20260602,公用事业,-1.27,11082.45,-39.23250688,-3.19,-21.78135552,-17.45115136,43,561380,电网设备ETF
20260602,半导体,0.6,2752.75,-41.90560256,-1.19,-4.90360832,-37.00199424,44,512480,半导体ETF
