date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20250407,农牧饲渔,-0.68,13295.53,0.2173824,0.05,7.32520192,-7.10781952,1,510150,消费ETF
20250407,装修装饰,-10.65,467.74,-1.05980208,-3.7,0.1072904,-1.16709248,3,510300,沪深300ETF
20250407,公用事业,-8.99,7589.02,-2.14598614,-6.2,-0.5411911,-1.60479504,7,561380,电网设备ETF
20250407,燃气,-9.7,1339.93,-2.34109515,-6.72,-1.02383979,-1.31725536,8,561380,电网设备ETF
20250407,水泥建材,-9.05,21867.41,-2.96389512,-7.26,-1.565054,-1.39884112,12,510300,沪深300ETF
20250407,医药商业,-10.65,907.31,-4.45524144,-8.54,-2.14006336,-2.31517808,20,159929,医药ETF
20250407,风电设备,-13.64,934.98,-6.61810336,-11.41,-3.06386112,-3.55424224,8,516160,新能源ETF
20250407,煤炭行业,-8.9,9501.93,-10.07471936,-8.78,-5.40988864,-4.66483072,18,515220,煤炭ETF
20250407,能源金属,-11.68,412.97,-10.56021552,-17.77,-6.3713816,-4.18883392,19,512400,有色ETF
20250407,旅游酒店,-8.23,14102.69,-11.62319104,-9.33,-5.26640144,-6.3567896,1,510150,消费ETF
20250407,贵金属,-7.8,1171.25,-11.68354272,-10.38,-8.3814216,-3.30212112,2,512400,有色ETF
20250407,船舶制造,-13.76,742.99,-11.9007096,-15.5,-6.22487536,-5.67583424,3,512660,军工ETF
20250407,游戏,-13.58,1001.87,-12.49454064,-12.56,-5.31543824,-7.1791024,6,159869,游戏ETF
20250407,商业百货,-8.5,15005.89,-15.1062344,-9.4,-8.61816624,-6.48806816,9,510150,消费ETF
20250407,石油行业,-9.21,5045.65,-15.6235528,-14.63,-11.63688832,-3.98666448,11,510300,沪深300ETF
20250407,生物制品,-12.03,783.56,-16.53930464,-6.36,-3.31750112,-13.22180352,12,510660,创新药ETF
20250407,医疗服务,-13.6,906.42,-17.2409784,-11.91,-8.69713232,-8.54384608,13,510660,创新药ETF
20250407,中药,-9.55,1253.11,-17.59118112,-10.01,-7.53054208,-10.06063904,15,159929,医药ETF
20250407,工程建设,-9.88,19829.76,-19.58715552,-11.54,-10.37453248,-9.21262304,17,510300,沪深300ETF
20250407,航天航空,-12.09,37128.66,-19.90455648,-11.61,-9.50892192,-10.39563456,18,512660,军工ETF
20250407,医疗器械,-13.14,735.46,-21.82801568,-8.14,-9.69242528,-12.1355904,19,159929,医药ETF
20250407,食品饮料,-7.51,24348.65,-23.00800656,-7.54,-11.7680808,-11.23992576,1,510150,消费ETF
20250407,电网设备,-13.19,23141.06,-23.44287408,-8.51,-11.16845744,-12.27441664,4,561380,电网设备ETF
20250407,家电行业,-11.81,18784.83,-24.29748016,-9.0,-15.25236528,-9.04511488,5,510150,消费ETF
20250407,文化传媒,-11.77,8667.2,-28.800292,-11.38,-14.13162512,-14.66866688,6,512980,传媒ETF
20250407,小金属,-9.08,1849.0,-31.68995376,-11.95,-16.59978032,-15.09017344,8,512400,有色ETF
20250407,有色金属,-10.9,15171.8,-32.71538448,-11.86,-22.82177552,-9.89360896,9,512400,有色ETF
20250407,电池,-16.19,797.58,-34.42402816,-9.86,-24.03031296,-10.3937152,10,516160,新能源ETF
20250407,光伏设备,-14.43,905.27,-38.0817192,-14.4,-19.18549136,-18.89622784,12,516290,光伏ETF
20250407,汽车整车,-8.99,1498.82,-42.29937664,-16.34,-32.56122624,-9.7381504,14,515030,新能源车ETF
20250407,化学制药,-11.81,26479.19,-44.14616864,-10.05,-22.4667984,-21.67937024,15,159929,医药ETF
20250407,汽车零部件,-13.35,33544.63,-46.35603488,-12.29,-25.26073888,-21.095296,16,515030,新能源车ETF
20250407,酿酒行业,-6.58,46900.99,-48.67480832,-13.29,-33.40755712,-15.2672512,18,512690,白酒ETF
20250407,电力行业,-7.22,15239.17,-48.70338304,-9.95,-29.23223552,-19.47114752,19,561380,电网设备ETF
20250407,证券,-9.33,126214.78,-54.91288064,-14.0,-32.68572672,-22.22715392,1,512880,证券ETF
20250407,通信设备,-14.16,11415.55,-59.982164,-14.67,-36.109908,-23.872256,2,515880,通信ETF
20250407,软件开发,-15.79,918.73,-67.9416192,-9.06,-27.92637696,-40.01524224,3,515230,软件ETF
20250407,银行,-5.72,3630.79,-67.94730752,-11.47,-37.58966528,-30.35764224,4,512800,银行ETF
20250407,互联网服务,-15.22,22062.16,-82.43739392,-12.45,-44.70336256,-37.73403136,5,515230,软件ETF
20250407,半导体,-14.19,1231.99,-126.0164864,-12.12,-73.28974336,-52.72674304,6,512480,半导体ETF
