date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20260227,有色金属,3.31,33110.26,98.33747456,4.36,83.39285504,14.94461952,1,512400,有色ETF
20260227,小金属,7.84,4740.14,40.64791808,5.72,40.61120512,0.03671296,3,512400,有色ETF
20260227,软件开发,1.9,1377.15,35.39737344,6.17,32.86096128,2.53641216,6,515230,软件ETF
20260227,公用事业,3.0,9852.88,30.24715776,4.43,37.08628224,-6.83912448,7,561380,电网设备ETF
20260227,贵金属,3.55,3267.43,22.44574464,6.24,16.45359104,5.9921536,11,512400,有色ETF
20260227,光伏设备,2.41,1664.61,16.64742144,2.44,10.52088064,6.1265408,15,516290,光伏ETF
20260227,能源金属,3.54,1058.62,3.25046272,1.56,3.14053632,0.1099264,7,512400,有色ETF
20260227,医疗服务,0.66,1416.66,2.86082048,2.08,2.16930736,0.69151312,11,510660,创新药ETF
20260227,银行,0.18,4054.78,1.29736416,0.62,2.25831392,-0.96094976,40,512800,银行ETF
20260227,医疗器械,1.43,1063.28,0.0414936,0.02,-0.56249488,0.60398848,35,159929,医药ETF
20260227,储能,0.2,707.7,-0.03258791,-0.37,-0.02588379,-0.00670412,7,516160,新能源ETF
20260227,医药商业,0.29,1264.46,-0.90702174,-3.47,-0.35521246,-0.55180928,25,159929,医药ETF
20260227,房地产,0.17,2260.72,-1.13865088,-0.72,-0.64441024,-0.49424064,43,510300,沪深300ETF
20260227,风电设备,0.05,1734.29,-2.29065632,-1.13,-1.61349024,-0.67716608,39,516160,新能源ETF
20260227,生物制品,0.17,1096.21,-3.59185008,-3.9,-2.20178496,-1.39006512,23,510660,创新药ETF
20260227,化学制药,0.47,38576.69,-4.4606952,-1.81,-4.15456016,-0.30613504,30,159929,医药ETF
20260227,机器人,-0.48,9861.56,-4.58120752,-11.35,-2.68964224,-1.89156528,32,562500,机器人ETF
20260227,食品饮料,0.25,30164.9,-5.37302768,-2.31,-2.49738224,-2.87564544,36,510150,消费ETF
20260227,锂电池,-0.81,18622.21,-14.3438392,-5.26,-1.50394416,-12.83989504,21,516160,新能源ETF
20260227,汽车零部件,-0.13,55767.57,-22.2702464,-3.41,-10.55152128,-11.71872512,31,515030,新能源车ETF
20260227,电池,-0.06,1550.15,-26.69751552,-4.42,-8.33660416,-18.36091136,33,516160,新能源ETF
20260227,电网设备,0.32,43848.59,-37.84732928,-5.15,-23.60471552,-14.24261376,37,561380,电网设备ETF
20260227,半导体,-0.51,2411.2,-77.68011008,-4.2,-37.79823616,-39.88187392,43,512480,半导体ETF
20260227,通信设备,0.0,23494.47,-107.8209024,-7.56,-83.18819072,-24.63271168,45,515880,通信ETF
