date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20250901,医疗服务,2.67,1360.23,15.29024256,4.38,11.86362112,3.42662144,1,510660,创新药ETF
20250901,生物制品,3.01,1222.27,11.79838976,3.55,8.15689728,3.64149248,2,510660,创新药ETF
20250901,化学制药,2.5,41202.75,11.27460864,1.63,10.27038208,1.00422656,3,159929,医药ETF
20250901,贵金属,8.82,1713.51,11.03089312,5.11,11.3691408,-0.33824768,4,512400,有色ETF
20250901,文化传媒,1.36,11090.33,9.33320192,2.44,12.11657728,-2.78337536,5,512980,传媒ETF
20250901,船舶制造,0.5,1178.91,2.73324224,2.45,4.055772,-1.32252976,7,512660,军工ETF
20250901,通信设备,1.24,19458.7,2.58757376,0.15,23.30546432,-20.71789056,8,515880,通信ETF
20250901,有色金属,2.0,21854.4,1.73768704,0.31,10.3148416,-8.57715456,11,512400,有色ETF
20250901,商业百货,1.2,19176.23,1.20778736,0.52,2.7060888,-1.49830144,12,510150,消费ETF
20250901,装修装饰,1.9,638.45,0.4929832,1.0,0.77050512,-0.27752192,15,510300,沪深300ETF
20250901,医疗器械,1.19,1040.27,0.04904656,0.02,-1.98741552,2.03646208,18,159929,医药ETF
20250901,公用事业,0.09,8608.24,0.04607384,0.22,-0.22499736,0.2710712,19,561380,电网设备ETF
20250901,燃气,0.45,1721.26,-0.24868447,-0.72,-0.01011023,-0.23857424,22,561380,电网设备ETF
20250901,能源金属,3.05,605.01,-0.97756032,-0.44,-0.24958336,-0.72797696,31,512400,有色ETF
20250901,医药商业,0.77,1141.65,-0.99417136,-1.52,-0.49648368,-0.49768768,33,159929,医药ETF
20250901,中药,1.03,1545.58,-1.12454448,-0.65,-0.62150192,-0.50304256,34,159929,医药ETF
20250901,旅游酒店,1.91,17438.77,-1.41258352,-0.86,-0.2777048,-1.13487872,37,510150,消费ETF
20250901,水泥建材,0.3,29438.11,-1.42294176,-2.18,-0.5367768,-0.88616496,38,510300,沪深300ETF
20250901,煤炭行业,0.72,11018.2,-1.66952368,-1.95,-0.40517664,-1.26434704,40,515220,煤炭ETF
20250901,石油行业,0.37,6098.43,-2.44981088,-3.57,-0.59161744,-1.85819344,44,510300,沪深300ETF
20250901,食品饮料,0.68,30796.19,-5.05259552,-1.81,0.55370976,-5.60630528,5,510150,消费ETF
20250901,农牧饲渔,0.27,15717.08,-5.82708576,-2.98,-4.1948656,-1.63222016,9,510150,消费ETF
20250901,风电设备,-0.39,1374.12,-6.28428064,-5.69,-4.35700032,-1.92728032,10,516160,新能源ETF
20250901,电网设备,0.88,31491.61,-7.7644672,-1.92,-4.69100288,-3.07346432,13,561380,电网设备ETF
20250901,酿酒行业,0.43,54465.54,-11.14799216,-4.13,-6.30314864,-4.84484352,15,512690,白酒ETF
20250901,光伏设备,1.16,1224.88,-11.3816704,-2.66,-9.94844416,-1.43322624,16,516290,光伏ETF
20250901,电力行业,0.56,17514.75,-11.4537728,-3.96,-9.44976896,-2.00400384,17,561380,电网设备ETF
20250901,游戏,-0.05,1591.48,-11.86350224,-6.24,-9.61168528,-2.25181696,18,159869,游戏ETF
20250901,工程建设,1.14,26606.24,-13.18454864,-5.68,-5.89268816,-7.29186048,21,510300,沪深300ETF
20250901,电池,2.05,1291.43,-17.48436992,-2.15,-11.25902848,-6.22534144,24,516160,新能源ETF
20250901,汽车整车,1.07,1825.57,-17.54616576,-4.58,-5.29695488,-12.24921088,25,515030,新能源车ETF
20250901,航天航空,-1.09,57463.59,-18.31362048,-5.25,-12.8011648,-5.51245568,26,512660,军工ETF
20250901,家电行业,-0.26,25474.52,-20.19495424,-4.67,-10.5301632,-9.66479104,27,510150,消费ETF
20250901,互联网服务,1.02,33034.58,-24.93347072,-1.74,5.46810112,-30.40157184,28,515230,软件ETF
20250901,半导体,1.91,1880.48,-29.67945984,-1.34,-13.36234752,-16.31711232,31,512480,半导体ETF
20250901,银行,-0.75,4182.45,-33.50075392,-6.77,-26.94355712,-6.5571968,32,512800,银行ETF
20250901,汽车零部件,0.05,49340.66,-38.10993664,-4.54,-19.1694976,-18.94043904,33,515030,新能源车ETF
20250901,小金属,1.6,3271.0,-42.66193152,-5.24,-36.5792,-6.08273152,34,512400,有色ETF
20250901,证券,-0.85,167461.65,-53.81894656,-10.46,-34.84877312,-18.97017344,35,512880,证券ETF
20250901,软件开发,0.23,1387.87,-65.38020608,-4.79,-36.79539456,-28.58481152,36,515230,软件ETF
