date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20240926,酿酒行业,7.96,46332.54,39.26340352,9.05,33.48513792,5.7782656,1,512690,白酒ETF
20240926,证券,5.65,124966.48,16.9073664,2.93,19.78153728,-2.87417088,3,512880,证券ETF
20240926,互联网服务,2.48,15885.7,14.15053824,2.88,13.66731776,0.48322048,4,515230,软件ETF
20240926,半导体,4.32,898.15,12.81453712,2.93,8.1605544,4.65398272,5,512480,半导体ETF
20240926,汽车零部件,3.44,25499.55,8.26893824,3.04,7.72765184,0.5412864,6,515030,新能源车ETF
20240926,旅游酒店,5.17,12856.31,6.80494016,6.76,6.55329392,0.25164624,7,510150,消费ETF
20240926,家电行业,3.58,15214.53,5.94891024,2.72,6.4805608,-0.53165056,8,510150,消费ETF
20240926,商业百货,4.45,11848.83,5.08628208,4.51,5.83077328,-0.7444912,11,510150,消费ETF
20240926,汽车整车,3.47,1332.2,4.863944,2.3,4.5716048,0.2923392,12,515030,新能源车ETF
20240926,食品饮料,5.69,19851.95,4.73520848,2.31,7.56990416,-2.83469568,13,510150,消费ETF
20240926,通信设备,2.36,9286.77,4.24235984,1.36,3.55292112,0.68943872,15,515880,通信ETF
20240926,光伏设备,3.79,913.89,3.87076848,1.66,4.72632048,-0.855552,16,516290,光伏ETF
20240926,电池,2.56,675.33,2.607172,1.15,2.42718096,0.17999104,19,516160,新能源ETF
20240926,能源金属,3.41,376.45,2.44100832,3.35,2.19628544,0.24472288,21,512400,有色ETF
20240926,医疗服务,3.78,806.01,1.86584912,1.28,0.25034144,1.61550768,23,510660,创新药ETF
20240926,有色金属,3.53,13067.11,1.65492208,1.06,3.48326448,-1.8283424,26,512400,有色ETF
20240926,游戏,2.99,845.46,1.46857264,1.62,1.59216272,-0.12359008,28,159869,游戏ETF
20240926,化学制药,2.86,23651.62,1.22764432,0.59,0.7596328,0.46801152,32,159929,医药ETF
20240926,煤炭行业,4.02,10293.23,1.20892192,1.32,0.7418776,0.46704432,33,515220,煤炭ETF
20240926,中药,2.98,1234.01,1.19591712,0.97,0.79895408,0.39696304,34,159929,医药ETF
20240926,工程建设,3.51,16721.57,0.82588992,0.53,3.71346128,-2.88757136,40,510300,沪深300ETF
20240926,船舶制造,1.48,704.04,0.54933136,1.03,0.851904,-0.30257264,45,512660,军工ETF
20240926,生物制品,3.85,692.1,0.5136536,0.5,3.09279216,-2.57913856,47,510660,创新药ETF
20240926,医药商业,3.52,864.95,0.4333144,0.82,0.46229392,-0.02897952,48,159929,医药ETF
20240926,医疗器械,3.74,662.16,0.41416,0.28,0.4126072,0.0015528,49,159929,医药ETF
20240926,农牧饲渔,3.55,10357.79,0.3278056,0.31,1.71988464,-1.39207904,51,510150,消费ETF
20240926,小金属,3.07,1408.35,0.11381296,0.16,0.12710656,-0.0132936,53,512400,有色ETF
20240926,航天航空,3.43,32607.25,0.0582368,0.07,0.22359904,-0.16536224,55,512660,军工ETF
20240926,燃气,1.58,1281.79,-0.04528928,-0.21,0.10586256,-0.15115184,59,561380,电网设备ETF
20240926,风电设备,2.85,782.55,-0.06690173,-0.19,-0.47267581,0.40577408,60,516160,新能源ETF
20240926,装修装饰,3.05,350.22,-0.17439624,-0.87,0.13064648,-0.30504272,61,510300,沪深300ETF
20240926,水泥建材,5.09,19310.07,-0.3658592,-0.77,-0.0626096,-0.3032496,65,510300,沪深300ETF
20240926,公用事业,1.76,7022.68,-0.62405976,-2.47,-0.55742984,-0.06662992,67,561380,电网设备ETF
20240926,文化传媒,3.28,7569.27,-1.55184976,-0.64,0.95788208,-2.50973184,75,512980,传媒ETF
20240926,电力行业,1.96,14209.78,-2.020436,-0.95,-2.23080912,0.21037312,77,561380,电网设备ETF
20240926,电网设备,2.19,19394.25,-3.04032976,-1.43,-1.60772752,-1.43260224,79,561380,电网设备ETF
20240926,贵金属,1.44,998.59,-3.30006352,-3.75,-0.77620672,-2.5238568,80,512400,有色ETF
20240926,石油行业,2.05,4549.46,-5.85151008,-7.58,-3.74962032,-2.10188976,83,510300,沪深300ETF
20240926,银行,4.04,3412.93,-8.6415872,-2.13,-2.62304256,-6.01854464,84,512800,银行ETF
20240926,软件开发,2.69,666.2,-8.76415488,-1.32,1.4546176,-10.21877248,85,515230,软件ETF
