date,industry_name,pct_change,close,net_inflow,net_amount_rate,super_large_inflow,large_inflow,rank,etf_code,etf_name
20250812,半导体,1.82,1647.78,61.39799552,4.69,55.75159552,5.6464,1,512480,半导体ETF
20250812,通信设备,0.43,17416.63,11.83823104,1.28,13.97430272,-2.13607168,3,515880,通信ETF
20250812,银行,0.3,4349.81,3.9255424,1.5,0.57491712,3.35062528,6,512800,银行ETF
20250812,证券,0.78,157332.65,2.1847424,0.67,-0.279552,2.4642944,10,512880,证券ETF
20250812,石油行业,0.43,6051.16,1.54461168,2.47,1.61070976,-0.06609808,12,510300,沪深300ETF
20250812,煤炭行业,1.13,11393.19,0.70327584,0.89,0.33287904,0.3703968,15,515220,煤炭ETF
20250812,汽车整车,0.54,1760.22,0.39007872,0.22,0.99066752,-0.6005888,19,515030,新能源车ETF
20250812,燃气,1.99,1755.18,0.16198448,0.35,0.49695712,-0.33497264,20,561380,电网设备ETF
20250812,公用事业,0.64,8722.46,-0.10075224,-0.53,-0.4544204,0.35366816,22,561380,电网设备ETF
20250812,装修装饰,0.27,622.5,-0.82670505,-2.32,-1.21862649,0.39192144,26,510300,沪深300ETF
20250812,船舶制造,0.3,1163.69,-1.15640176,-0.77,-1.73392416,0.5775224,29,512660,军工ETF
20250812,旅游酒店,0.11,16096.91,-1.40974288,-1.88,-0.7064136,-0.70332928,31,510150,消费ETF
20250812,医疗服务,0.07,1303.96,-2.26842336,-1.14,3.01927968,-5.28770304,37,510660,创新药ETF
20250812,电力行业,-0.25,17345.85,-3.4064088,-1.83,-2.240764,-1.1656448,44,561380,电网设备ETF
20250812,游戏,-0.05,1474.48,-3.48764416,-2.05,-1.48813568,-1.99950848,46,159869,游戏ETF
20250812,商业百货,0.49,18293.68,-3.4944328,-2.97,-0.54252848,-2.95190432,47,510150,消费ETF
20250812,家电行业,0.45,24625.64,-3.53070688,-1.33,1.14542496,-4.67613184,49,510150,消费ETF
20250812,医药商业,-0.45,1160.54,-3.81750256,-7.11,-2.25295616,-1.5645464,1,159929,医药ETF
20250812,贵金属,-0.22,1496.94,-3.96983504,-8.28,-2.75765632,-1.21217872,3,512400,有色ETF
20250812,互联网服务,0.24,30486.72,-4.95590656,-0.62,0.18470144,-5.140608,4,515230,软件ETF
20250812,中药,-0.5,1551.12,-5.19543904,-3.0,-2.17385344,-3.0215856,5,159929,医药ETF
20250812,酿酒行业,-0.35,51171.34,-5.6680864,-2.93,-1.30252096,-4.36556544,8,512690,白酒ETF
20250812,食品饮料,-0.23,29616.42,-5.88169344,-3.41,-1.0254552,-4.85623824,10,510150,消费ETF
20250812,农牧饲渔,-0.17,15504.64,-6.95919328,-4.42,-3.381356,-3.57783728,12,510150,消费ETF
20250812,有色金属,-0.31,20291.42,-8.39451744,-3.2,-2.13369696,-6.26082048,15,512400,有色ETF
20250812,电网设备,-0.21,30701.27,-8.56146496,-2.63,1.06544064,-9.6269056,16,561380,电网设备ETF
20250812,医疗器械,1.11,1052.27,-8.56402624,-2.24,-4.428464,-4.13556224,17,159929,医药ETF
20250812,工程建设,0.02,26167.0,-9.60022656,-4.77,-3.87904896,-5.7211776,20,510300,沪深300ETF
20250812,风电设备,-0.11,1332.15,-9.92954016,-6.4,-5.32433936,-4.6052008,22,516160,新能源ETF
20250812,水泥建材,-1.41,29923.03,-10.89068416,-9.27,-5.32348928,-5.56719488,23,510300,沪深300ETF
20250812,软件开发,-0.28,1290.16,-10.9723136,-1.3,-6.81279488,-4.15951872,24,515230,软件ETF
20250812,生物制品,-1.3,1153.1,-12.60071136,-6.12,-5.51855072,-7.08216064,26,510660,创新药ETF
20250812,文化传媒,-0.28,10767.87,-14.70051392,-6.36,-7.20969536,-7.49081856,27,512980,传媒ETF
20250812,光伏设备,-0.94,1146.63,-14.72150864,-5.46,-9.24248656,-5.47902208,28,516290,光伏ETF
20250812,能源金属,-1.24,570.99,-15.68738944,-7.26,-16.09046144,0.403072,29,512400,有色ETF
20250812,电池,-0.13,1175.41,-16.6341688,-4.45,-8.19250224,-8.44166656,30,516160,新能源ETF
20250812,汽车零部件,-0.09,47201.83,-26.83681792,-3.92,-11.17577216,-15.66104576,31,515030,新能源车ETF
20250812,化学制药,-0.91,40441.12,-27.11038976,-4.95,-15.1770752,-11.93331456,32,159929,医药ETF
20250812,航天航空,-2.05,55159.93,-32.5119248,-12.25,-16.63494304,-15.87698176,35,512660,军工ETF
20250812,小金属,-1.52,2665.38,-43.17946784,-12.73,-31.06115744,-12.1183104,36,512400,有色ETF
